Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,257,37.5792269567766,0,0,-0.000778916666666629,-0.0778916666666629,0,0,30.0446821573632,23.647380204523,0.188093662467311,22.8498820148537,23.0795378181747,0.00434111479627329,0.434111479627328,4.06281661681116,406.281661681116,0.00334265004252732,0.0292839058528649,0.0287893490084352,22.3961335629862,116.905378044215,3.341172,20.83860289,103.674311,0.01529107,0.13018347,0.915696,0.935543,0,-1,341.272,344.702,1041.564,0,0,0
,,258,37.2311471112943,0,0,-0.0719655833333332,-7.19655833333332,0,0,30.0820873443972,24.0124540644674,0.264389318894109,23.1978846988634,23.4252389536245,0.00619338297188052,0.619338297188052,4.06808386569524,406.808386569524,0.00339464712103584,0.0296810150641868,0.0286578787001354,22.4248571768405,116.597237768982,3.380672,20.84077381,106.878191,0.01529276,0.13003278,0.906723,0.934468,0,-1,341.202,344.546,1041.532,0,0,0
,,259,36.7882708181255,0,0,-0.0340290000000002,-3.40290000000002,0,0,30.1190970533619,24.0917415269665,0.180583588300651,23.2725043266663,23.5028603252686,0.00424423085286601,0.424423085286601,4.07330267260761,407.330267260761,0.00342931563797781,0.0295603506582562,0.0283825106438283,22.4533773715124,116.28995001298,3.45675,20.84216389,107.576021,0.01539345,0.12943545,0.914572,0.933595,0,-1,341.173,344.55,1041.537,0,0,0
,,260,35.9693816794671,4.14008248993933,41.2334700476599,0.0868808333333333,8.68808333333333,0.038027863966238,0.326947911228016,30.1554758796107,23.1961475878685,0.158367785849591,22.4015196765884,22.6207509295362,0.00358239823896573,0.358239823896573,4.07721598715353,407.721598715353,0.0033038925112734,0.0284055069840827,0.0276553040462737,22.4813962788575,115.982599536964,3.429082,20.84088442,99.700539,0.01540263,0.12927669,0.915474,0.932152,0,-1,341.084,344.422,1041.548,0,0,0
,,261,36.2453294375713,6.51730309590596,88.8397775767822,0.0556139999999999,5.56139999999999,0.0599831251474255,0.516138234199098,30.1915832351693,23.4078296775824,0.216453449484934,22.6071431780122,22.8258565613622,0.00494073539015516,0.494073539015516,4.08147755396809,408.147755396809,0.00333590152194891,0.0287045117567486,0.0278824620190871,22.5091651618902,115.676564119422,3.320104,20.84098193,101.533883,0.01541084,0.12938854,0.90819,0.930879,0,-1,341.102,344.402,1041.408,0,0,0
,,262,36.4940608076153,0,0,-0.0202491666666667,-2.02491666666667,0,0,30.2279529302919,23.9214362318794,0.214070128607741,23.0960018577509,23.3241198833492,0.00499299734309091,0.499299734309091,4.08644442033471,408.644442033471,0.00340691286159119,0.0293074562276447,0.0281550434343039,22.5371839146169,115.373866146152,3.330074,20.84226541,106.005456,0.0154014,0.12931459,0.907821,0.930248,0,-1,340.996,344.364,1041.505,0,0,0
,,263,35.9105405969311,14.8988361423469,198.744517390814,0.0241029166666669,2.41029166666669,0.138062498356748,1.19637785825095,30.2641552309941,23.5279814258903,0.208858851615163,22.7161902415853,22.9356931898401,0.00479032254062772,0.479032254062772,4.09133608027657,409.133608027657,0.00332770889268452,0.0288361958192681,0.0276946974967126,22.5651087850824,115.072833577924,3.332054,20.84225486,102.547323,0.01529958,0.12934475,0.906679,0.928526,0,-1,340.997,344.292,1041.522,0,0,0
,,264,36.630076587829,5.55591125240245,47.1658374411001,0.0659299166666667,6.59299166666667,0.0509302312080371,0.438148537274535,30.3004255395865,23.5749340968413,0.135323354420333,22.7561161504505,22.9793278870868,0.00310963973200528,0.310963973200528,4.09528606141289,409.528606141289,0.00335782589935996,0.028887096550132,0.0281544382883494,22.5930333529749,114.7743391651,3.281692,20.84070193,102.932564,0.01540255,0.1293262,0.912876,0.927068,0,-1,340.916,344.26,1041.342,0,0,0
,,265,37.7971982003701,19.6318486471564,209.958126830022,0.0192529999999999,1.92529999999999,0.177656048260901,1.52158748052279,30.3376391769806,23.8856058041182,0.173696459195588,23.0501136609562,23.2723443792634,0.00404232381585839,0.404232381585839,4.09886204318682,409.886204318682,0.0034204118971671,0.029295123762505,0.0289554364997159,22.6215882903689,114.481657271625,3.222283,20.83907255,105.636376,0.01548193,0.12940156,0.907957,0.926115,0,-1,340.829,344.115,1041.532,0,0,0
,,266,37.3436534482761,0,0,-0.0231047500000002,-2.31047500000002,0,0,30.3752096028049,23.8874109905659,0.241969891393264,23.0509764533104,23.2724799856698,0.00563123945458442,0.563123945458442,4.10369882482204,410.369882482204,0.0034475233026967,0.0292930002572546,0.028688388903596,22.6504102030706,114.192517303778,3.243065,20.84009273,105.648314,0.01559817,0.12938961,0.899296,0.924448,0,-1,340.816,344.091,1041.52,0,0,0
,,267,37.0324002414129,0,0,-0.00974266666666657,-0.974266666666657,0,0,30.4123976296498,23.6873714543873,0.241977370284103,22.8490884301366,23.0725599246864,0.00558303737629799,0.558303737629799,4.10930596323748,410.930596323748,0.00344362003944507,0.029044277113703,0.0284583588587887,22.6789835769518,113.904110972471,3.254074,20.8400537,103.846033,0.01570716,0.12938012,0.898517,0.923648,0,-1,340.684,344.016,1041.541,0,0,0
,,268,37.6664956622523,18.6949828537702,266.016814952487,0.0201479166666666,2.01479166666666,0.172608066580607,1.44816279214926,30.4497470776016,23.7874322184388,0.231371561149562,22.9468204274485,23.1648375148846,0.00535968461959479,0.535968461959479,4.11477732423543,411.477732423543,0.00347769294146052,0.0291774632559905,0.0288800114333431,22.7076527620979,113.618459244782,3.258763,20.8389067,104.730757,0.01579204,0.12940916,0.898183,0.922189,0,-1,340.702,343.939,1041.779,0,0,0
,,269,38.9321886916348,0,0,-0.0282336666666668,-2.82336666666668,0,0,30.4880464197786,23.9509242114216,0.160314951938648,23.0974143390488,23.323033171587,0.00373903094196647,0.373903094196647,4.11932668201621,411.932668201621,0.00352621719787071,0.0289567941618634,0.0296401305283222,22.7369128330787,113.338462527058,3.230955,20.83678425,106.14262,0.01589834,0.1282518,0.903983,0.920656,0,-1,340.597,343.924,1041.55,0,0,0
,,270,38.3548438937079,0,0,-0.01825275,-1.825275,0,0,30.5266899360712,23.455775831093,0.153723842237336,22.6181178190945,22.8326967270238,0.00350992986951795,0.350992986951795,4.12295116242195,412.295116242195,0.00345580878586123,0.0283488618744541,0.0291661135359769,22.7663159551108,113.061814578042,3.299888,20.83624884,101.791245,0.01590932,0.12822572,0.903333,0.919303,0,-1,340.57,343.801,1041.603,0,0,0
,,271,39.1752525011882,4.24123006620515,56.0652630772654,0.0923676666666667,9.23676666666667,0.0383668281015647,0.314751534134375,30.5654549842687,24.0504356400448,0.22116700041278,23.1901109801071,23.4149648086496,0.00517861753149982,0.517861753149982,4.12729543612246,412.729543612246,0.00354385438914263,0.0290728647877459,0.029813549431102,22.7958057865944,112.787656768519,3.24427,20.83659506,107.011373,0.01591118,0.1282402,0.894626,0.917469,0,-1,340.549,343.851,1041.378,0,0,0
,,272,38.4601124929458,4.93945937004044,60.0067690161941,0.0778629999999999,7.78629999999999,0.0457079933703936,0.372224845180289,30.6042726667657,23.9799162565408,0.200201473298029,23.1165466739424,23.3380253348711,0.00467230705590791,0.467230705590791,4.13222089841616,413.222089841616,0.00355896148779895,0.0289825431202728,0.0293682162499992,22.8253966694349,112.515708333698,3.14625,20.83794603,106.359131,0.01602113,0.12822627,0.896064,0.91675,0,-1,340.467,343.729,1041.637,0,0,0
,,273,37.3802658433104,0,0,-0.0162291666666664,-1.62291666666664,0,0,30.6421928559339,23.6088688341797,0.224594553629809,22.7599279276307,22.9769100561161,0.00516048885784565,0.516048885784565,4.13713729637304,413.713729637304,0.00350413021136782,0.0284916928507754,0.0286109516559531,22.8543862533879,112.24246467375,3.110263,20.83910709,103.097996,0.01602217,0.12810809,0.892445,0.91559,0,-1,340.483,343.729,1041.834,0,0,0
,,274,36.864498122722,0,0,-0.042125,-4.2125,0,0,30.6793152379169,23.4023252044489,0.175287300223407,22.5536550998974,22.773576014408,0.00399191865599813,0.399191865599813,4.14171350012996,414.171350012996,0.00351032602409738,0.0283167700737366,0.0282709944531505,22.8828272264425,111.968303788018,3.162188,20.83945384,101.269836,0.016185,0.12831714,0.897009,0.915114,0,-1,340.375,343.694,1041.588,0,0,0
,,275,37.8611479943737,0,0,-0.00754783333333364,-0.754783333333364,0,0,30.7166780609754,23.8691412261666,0.116053549681008,23.0077324842903,23.2243357988893,0.00269526660844483,0.269526660844483,4.14505709276218,414.505709276218,0.00358182993992444,0.0292462302930549,0.0290506650622418,22.9114880562001,111.69701113082,3.177024,20.83863575,105.369465,0.01619142,0.12932243,0.902312,0.914329,0,-1,340.437,343.642,1041.832,0,0,0
,,276,37.0165501082186,12.0941122370535,135.698417231864,0.0306070833333336,3.06070833333336,0.116779576355175,0.953809664061114,30.7541169100267,23.8167561519654,0.179211512979231,22.9531244132294,23.1755912071257,0.00415333276441714,0.415333276441714,4.14848139244861,414.848139244861,0.00357428222513424,0.0291933318720574,0.0285229843579521,22.9402748809102,111.427959818937,3.174838,20.84039885,104.888671,0.01619278,0.12935362,0.89592,0.914412,0,-1,340.376,343.675,1041.574,0,0,0
,,277,37.2737002618993,6.421407204958,81.7332263233699,0.0580460000000001,5.80460000000001,0.0622927313460301,0.507757056688096,30.7912620352118,24.0915543404086,0.202412592182815,23.2180944274903,23.4386942235362,0.00474428685516634,0.474428685516634,4.15293020225841,415.293020225841,0.00361584388371167,0.0294732661125173,0.0287396334434053,22.9689061898109,111.159790740837,3.120889,20.84082133,107.32368,0.01619416,0.12919819,0.893189,0.914039,0,-1,340.378,343.612,1041.408,0,0,0
,,278,37.2306571095989,0,0,-0.00282124999999985,-0.282124999999985,0,0,30.8285142138975,24.0998895551575,0.214411989092067,23.2282427664801,23.4497377211376,0.00502790490847638,0.502790490847638,4.15781629814023,415.781629814023,0.0036413991695105,0.0295115106534052,0.0287291921135037,22.9976406025894,110.893936021214,3.080393,20.84089789,107.407738,0.01629844,0.12927478,0.892009,0.914081,0,-1,340.409,343.655,1041.536,0,0,0
,,279,36.55482047712,0,0,-0.0262194166666668,-2.62194166666668,0,0,30.8654069526909,23.4147949271535,0.154478033202506,22.5624240875117,22.7778214296494,0.00351867305509013,0.351867305509013,4.16208958712201,416.208958712201,0.00354000354426626,0.0286630501974777,0.0281458465252804,23.0260781219088,110.628698755165,3.118016,20.83999585,101.363192,0.0163078,0.129248,0.897702,0.913651,0,-1,340.326,343.575,1041.522,0,0,0
,,280,35.3791063142192,35.689305864357,323.134165335729,0.00991308333333329,0.991308333333329,0.346921615817657,2.81139752494741,30.9013739160866,22.7524074065343,0.144727159742784,21.9249225703706,22.1330668999044,0.00320325590882018,0.320325590882018,4.16545055160397,416.545055160397,0.00343906288773507,0.0278696179479307,0.0272653439700462,23.0537837171564,110.362049700309,3.117999,20.84033112,95.712704,0.01630418,0.1292984,0.898787,0.913739,0,-1,340.338,343.569,1041.38,0,0,0
,,281,35.5279164077947,0,0,-0.00287141666666653,-0.287141666666653,0,0,30.9368274274476,22.9357499933863,0.202475405710491,22.097181220808,22.3108342793099,0.00451739522244281,0.451739522244281,4.1693108771696,416.93108771696,0.00346707485631683,0.0281161799855133,0.0274051567099306,23.0811189674964,110.095471272055,3.107104,20.84064642,97.242023,0.01630553,0.12936148,0.89308,0.913934,0,-1,340.27,343.56,1041.485,0,0,0
,,282,36.2577863224614,9.12842160200939,120.825111348725,0.0397196666666669,3.97196666666669,0.090635504993164,0.734989438116063,30.9727202788127,23.8153221199761,0.207202868762149,22.9452016176414,23.1615188361279,0.00479913314773426,0.479913314773426,4.17396914135469,417.396914135469,0.00360001204649349,0.0291935354854908,0.0280690927568597,23.1088560922298,109.832341414229,3.112054,20.8421174,104.846153,0.01630543,0.12935904,0.892424,0.913755,0,-1,340.279,343.487,1041.512,0,0,0
,,283,35.1341132535164,6.23689864735377,73.8633463582052,0.0563326666666666,5.63326666666666,0.0625901915400884,0.507187559000684,31.0084162286007,23.3337897491578,0.183358488587183,22.4784217049392,22.692809595793,0.00416091926928132,0.416091926928132,4.17844916756319,417.844916756319,0.00352587239663062,0.0285712276986658,0.0272573074089571,23.1365192923127,109.57037536608,3.035999,20.84306484,100.636438,0.01629945,0.1292687,0.894339,0.91323,0,-1,340.236,343.481,1041.477,0,0,0
,,284,35.1211068740388,0,0,-0.0421447500000001,-4.21447500000001,0,0,31.0435438386645,23.5055038523234,0.187854693562362,22.6379844337335,22.8529517118623,0.00429303424082735,0.429303424082735,4.18267614431825,418.267614431825,0.00352688476036783,0.0287970425790849,0.0272843667545709,23.1637901293945,109.308252953044,3.025795,20.84373305,102.096648,0.01618976,0.12931226,0.894514,0.913877,0,-1,340.148,343.378,1041.507,0,0,0
,,285,34.6568707047548,0,0,-0.029667,-2.9667,0,0,31.0784328274539,23.6922176576586,0.127747635549699,22.8197525563715,23.0357565873069,0.00294276343712686,0.294276343712686,4.18629404315723,418.629404315723,0.00352855088173394,0.0286465798162784,0.0269786685946683,23.1909216470691,109.047132727908,3.093024,20.84572893,103.733924,0.01607476,0.12825892,0.900899,0.914115,0,-1,340.177,343.397,1041.495,0,0,0
,,286,35.0374560204013,4.79776198009705,67.6681157077398,0.07302875,7.302875,0.0495451304150025,0.402045874248007,31.1132799908164,24.2878847052199,0.209294232227444,23.3867448659865,23.6113429997505,0.0049417179049916,0.49417179049916,4.19023628382828,419.023628382828,0.00361821894279461,0.0293609076389892,0.0273563532183677,23.2180891579756,108.787692275582,3.062517,20.84684921,108.984223,0.01607882,0.12824293,0.892429,0.913978,0,-1,340.079,343.345,1041.495,0,0,0
,,287,33.823048758478,4.87682377900234,62.2319053803666,0.0693546666666665,6.93546666666665,0.0510585695040611,0.415568939294208,31.1477102432059,23.8484517627633,0.186174573681019,22.9663169331908,23.182935071906,0.00431607305368685,0.431607305368685,4.19486517930762,419.486517930762,0.00354115006843098,0.02882164526177,0.0265006679798257,23.2450176685747,108.528607119184,2.973771,20.84821833,105.088624,0.0160285,0.12822073,0.894515,0.913703,0,-1,340.119,343.327,1041.518,0,0,0
,,288,33.6695466228491,0,0,-0.0283099166666667,-2.83099166666667,0,0,31.1814565408966,23.5563088719296,0.172081200711016,22.6817120081168,22.901212446905,0.00394086813560149,0.394086813560149,4.19899364990227,419.899364990227,0.00347068895909297,0.0280873552797794,0.0262669780363468,23.2714014915828,108.268946322557,2.948116,20.84786889,102.514957,0.01590962,0.12715568,0.896222,0.913977,0,-1,340.07,343.361,1041.495,0,0,0
,,289,32.7484819604457,0,0,-0.0389573333333335,-3.89573333333335,0,0,31.2146655551882,23.3097348823957,0.189111462220212,22.4453487837236,22.6577996865388,0.00428484962941401,0.428484962941401,4.20310650878478,420.310650878478,0.00343317853703877,0.0277793728158228,0.0256417535783659,23.2973558573902,108.009223374354,3.010072,20.84922904,100.384776,0.01590438,0.12711621,0.894379,0.91387,0,-1,340.086,343.305,1041.53,0,0,0
,,290,32.8139813410268,0,0,-0.00896675000000006,-0.896675000000006,0,0,31.2474467868389,23.6709290743707,0.130884387776818,22.7936180998826,23.011304649116,0.0030118205209454,0.30118205209454,4.20675484385996,420.675484385996,0.00346223528983595,0.0279095372396284,0.025713762189822,23.3230336152743,107.749816506341,3.013206,20.85047301,103.522019,0.01579892,0.12628134,0.900238,0.913771,0,-1,340.093,343.341,1041.525,0,0,0
,,291,33.0225206307764,15.9101228407228,158.481240396815,0.0207556666666668,2.07556666666668,0.168290440028369,1.35540825356662,31.2803650378248,23.8845877250147,0.141703199883988,22.993947828301,23.2131935008469,0.00328938379859619,0.328938379859619,4.20990544601973,420.990544601973,0.00349298027641552,0.0281324019082778,0.0258876613476613,23.348834327043,107.492663360223,3.027003,20.85069356,105.374482,0.01579673,0.12620129,0.899643,0.914294,0,-1,340.013,343.255,1041.541,0,0,0
,,292,32.0758621626203,7.91568237664479,126.772181762263,0.0405219166666667,4.05219166666667,0.0833057882904978,0.675466561823589,31.3129142292215,23.2097153441759,0.227727563957189,22.3466067460835,22.5578831817991,0.00513705178502195,0.513705178502195,4.21411866381154,421.411866381154,0.00337571021095854,0.0273711997293354,0.0251456827874286,23.3743509991105,107.23600763432,2.975963,20.85073454,99.514316,0.01571398,0.12629683,0.890313,0.913729,0,-1,340.049,343.264,1041.55,0,0,0
,,293,32.8905576008013,0,0,-0.00595733333333307,-0.595733333333307,0,0,31.3453974391032,23.4806816611053,0.171335929797652,22.6009811950843,22.819710447629,0.00390983630725772,0.390983630725772,4.21864210785768,421.864210785768,0.00341514103073116,0.0276708446568594,0.0257053968507572,23.3997765389296,106.980878631752,2.961196,20.8497086,101.822125,0.01571407,0.12624104,0.896407,0.914088,0,-1,339.951,343.241,1041.525,0,0,0
,,294,33.4337269037938,24.0602532441091,249.855476221017,0.0138958333333336,1.38958333333336,0.246384480792099,1.99683012945154,31.3785595813555,23.5277762750468,0.151873407385556,22.6481766750466,22.8608162202736,0.00347195005498794,0.347195005498794,4.2223330010388,422.23330010388,0.00342371768100693,0.0277476186738375,0.026052647404996,23.4256555610575,106.729794494407,2.973013,20.84857104,102.239399,0.01572166,0.12630055,0.898117,0.913802,0,-1,339.979,343.171,1041.556,0,0,0
,,295,34.0052974833092,9.82319959653428,81.475520956521,0.0346173333333333,3.46173333333333,0.0995061240840434,0.79809983397255,31.4122790935491,23.6873681552408,0.122528941260785,22.7991193893261,23.0187679615701,0.00282046526745887,0.282046526745887,4.22547920870002,422.547920870002,0.00344463666612535,0.0276280879859057,0.0263925646309223,23.4518781670755,106.482302012031,2.931915,20.84794743,103.618916,0.0157116,0.12544554,0.9018,0.914485,0,-1,339.939,343.214,1041.559,0,0,0
,,296,34.5910163337703,8.78386742914671,64.840825337522,0.0393801666666667,3.93801666666667,0.086772773375002,0.694783676941473,31.4465772504576,23.4987529640912,0.111856256340832,22.6143834058748,22.8278917257463,0.00255344250859584,0.255344250859584,4.22816616258805,422.816616258805,0.00341712627763648,0.0273606969952348,0.0266989336082164,23.478423916195,106.238436656951,2.908465,20.84595786,101.960916,0.01571124,0.1253128,0.903044,0.914633,0,-1,339.891,343.1,1041.621,0,0,0
,,297,34.7642362951844,19.0508973792778,215.5024469415,0.0182480833333334,1.82480833333334,0.190321683597004,1.52530828022826,31.4812548767721,23.8787362262494,0.169528296492639,22.9789167233591,23.1967564806888,0.00393250661032575,0.393250661032575,4.23140913714751,423.140913714751,0.00347300594241845,0.0278339526066288,0.026899463280635,23.5052231146395,105.997491167583,2.86022,20.84683424,105.2798,0.01571394,0.12539775,0.896681,0.914179,0,-1,339.874,343.096,1041.592,0,0,0
,,298,34.0617114187607,0,0,-0.00100383333333343,-0.100383333333343,0,0,31.5156678506291,23.7251882842616,0.155463938884298,22.8226236402778,23.0414809306145,0.00358211938320076,0.358211938320076,4.23516645014427,423.516645014427,0.00342469118861854,0.0272624217759183,0.0263637696083915,23.531854731084,105.757274666541,2.872015,20.84821805,103.891352,0.0156007,0.12430887,0.898558,0.914625,0,-1,339.747,343.005,1041.63,0,0,0
,,299,34.1017594369299,0,0,-0.0108610833333332,-1.08610833333332,0,0,31.5497495860569,23.7119458112202,0.139801564562611,22.8121004927798,23.0257331485218,0.00321903351936452,0.321903351936452,4.23856702659555,423.856702659555,0.00342307318389209,0.0272608569681984,0.0263873572614586,23.5582302945189,105.517557144003,2.859292,20.84807184,103.785488,0.01560198,0.12434676,0.900028,0.914487,0,-1,339.78,342.962,1041.642,0,0,0
,,300,33.7849574331183,0,0,-0.0113945833333334,-1.13945833333334,0,0,31.583692944492,23.5922031724776,0.121193543063088,22.6892201069718,22.9069174509095,0.0027761704865294,0.27761704865294,4.2415646285985,424.15646285985,0.00340572544972805,0.0267885165033717,0.0261148551093296,23.5844814007043,105.27897648164,2.888995,20.84860608,102.705152,0.01560171,0.12341318,0.902318,0.914871,0,-1,339.665,342.924,1041.62,0,0,0
,,301,34.2218491561357,5.30855250577994,42.3869418882241,0.0644655000000001,6.44655000000001,0.0534203300923149,0.419953271310355,31.6176963477866,23.8412477824392,0.118064255860069,22.930420223334,23.1441377611687,0.00273249540229531,0.273249540229531,4.24431896154291,424.431896154291,0.00344376828956613,0.0270724976116577,0.0264406070507261,23.6107591317843,105.04218055743,2.865727,20.84841596,104.892674,0.01561078,0.12341648,0.90271,0.914942,0,-1,339.69,342.856,1041.576,0,0,0
,,302,33.799604427787,11.5636565397988,113.87914140947,0.0292291666666667,2.92291666666667,0.118626287468709,0.927199643384366,31.6517070745785,23.8458092430818,0.143771211144965,22.9328494292106,23.1520092068925,0.0033285924041143,0.33285924041143,4.24734950544612,424.734950544612,0.0034673475274708,0.0271012729097556,0.0261960753607818,23.6370774729901,104.806977068141,2.78676,20.84936335,104.923857,0.01571017,0.1234816,0.900395,0.915274,0,-1,339.661,342.907,1041.564,0,0,0
,,303,33.6827090603653,0,0,-0.03702525,-3.702525,0,0,31.6854482313226,23.5016851495865,0.161229329483005,22.5969763118312,22.8109770710441,0.00367779853801665,0.367779853801665,4.25085270091718,425.085270091718,0.00341955047947188,0.0267199640756938,0.0260471870226019,23.6631991041818,104.572436407005,2.814998,20.8484808,101.895146,0.01572003,0.12350903,0.898378,0.915043,0,-1,339.587,342.803,1041.613,0,0,0
,,304,34.3241204110078,40.3279429120368,322.869418579082,0.00851125000000012,0.851125000000012,0.405764024834023,3.14681742271386,31.7194516460583,23.5766764884925,0.12009452169002,22.669815125954,22.8821623185631,0.00274802233888125,0.274802233888125,4.25406561135563,425.406561135563,0.00345355905636862,0.0267833497890737,0.0264625811419678,23.6894539882641,104.340301467297,2.833913,20.84720514,102.549778,0.01582133,0.12344797,0.902943,0.91539,0,-1,339.598,342.779,1041.609,0,0,0
,,305,35.6608015178041,6.67938692831356,55.3266689439767,0.0533893333333332,5.33893333333332,0.0656571515742356,0.50533362562138,31.7544441070227,23.7609153507077,0.12812586950965,22.8374813739032,23.0543135572669,0.00295385397047295,0.295385397047295,4.25691654951031,425.691654951031,0.00350539155111405,0.0269794253828417,0.0273305651325118,23.7163505614013,104.112931498435,2.798648,20.84468643,104.115535,0.01592945,0.12341135,0.90223,0.915505,0,-1,339.457,342.68,1041.593,0,0,0
,,306,35.1708912386561,0,0,-0.0309290833333334,-3.09290833333334,0,0,31.7898599534009,23.4517802021099,0.0919142602259229,22.5411571352186,22.7491921702428,0.00209097516906523,0.209097516906523,4.25943896408008,425.943896408008,0.00347910663721317,0.0269578616075628,0.027016728575356,23.7435242082552,103.888431220265,2.758095,20.84452533,101.427608,0.01601464,0.12433584,0.906932,0.916485,0,-1,339.469,342.602,1041.619,0,0,0
,,307,35.5310085413959,0,0,-0.0715086666666666,-7.15086666666666,0,0,31.825210903291,24.0315863686014,0.141470166457116,23.0932103625397,23.313124962447,0.00329811166907293,0.329811166907293,4.26213350749915,426.213350749915,0.00356627216254586,0.0275929165242578,0.0273688110791041,23.7707169780825,103.66518209541,2.849126,20.845715,106.480704,0.01601959,0.12424976,0.901875,0.916538,0,-1,339.392,342.624,1041.575,0,0,0
,,308,34.222844040169,12.3700379974767,134.671430071612,0.0276659166666667,2.76659166666667,0.128602851002679,0.995561517671619,31.8600878295818,23.9769636640993,0.160237996101561,23.0388875620045,23.2517171481636,0.00372580856174205,0.372580856174205,4.26564546761455,426.564546761455,0.00355791575893587,0.0275431219844433,0.0265578933798548,23.797680330312,103.441843602538,2.866588,20.84854139,105.98877,0.01601851,0.12428523,0.900624,0.917227,0,-1,339.365,342.5,1041.602,0,0,0
,,309,32.061544988725,5.46301848556926,43.0851095194692,0.0586883333333332,5.86883333333332,0.0593993615902138,0.453945728929381,31.8932300240962,23.4834096760426,0.111030039168605,22.5627816666667,22.7739563825784,0.00252859326918178,0.252859326918178,4.26877266853002,426.877266853002,0.00348604953279366,0.0266413182546504,0.0250701416356997,23.8234943478197,103.214336647561,2.808488,20.85216861,101.661838,0.01602455,0.12334686,0.905489,0.917023,0,-1,339.337,342.513,1041.566,0,0,0
,,310,30.6087201924513,10.1977795138948,69.442489803219,0.0300150833333333,3.00150833333333,0.117422789175166,0.890769269514606,31.9245651566868,23.9176497485018,0.0898794297932744,22.9742418553295,23.1902018416425,0.00208432211831777,0.208432211831777,4.27107912622377,427.107912622377,0.00352445480232504,0.0267365138552533,0.0242124666121614,23.8481356519437,102.982468247377,2.764982,20.85716874,105.429914,0.0159119,0.12225329,0.908347,0.917702,0,-1,339.252,342.441,1041.573,0,0,0
,,311,30.1399383784299,6.0866016495713,48.0434518672609,0.0495185000000004,4.95185000000003,0.070273005702213,0.525723221533665,31.9549394859722,23.6143043291885,0.103899901880906,22.6879430601474,22.8974198071516,0.00237903967128898,0.237903967128898,4.27331080711857,427.331080711857,0.00347981383286506,0.026033025345515,0.023800808345055,23.8721422894223,102.749001562612,2.740538,20.85756957,102.79558,0.01591216,0.12123777,0.906923,0.917729,0,-1,339.328,342.461,1041.583,0,0,0
,,312,29.9187417475857,0,0,-0.00336825000000029,-0.336825000000029,0,0,31.9849688260352,23.3822900095999,0.1381900318499,22.4598002351664,22.672448992732,0.00313310644842088,0.313310644842088,4.27606688017842,427.606688017842,0.00341923953450791,0.0257304256308358,0.0235952641859398,23.8958403256878,102.515925724472,2.683169,20.85746001,100.762073,0.01579548,0.12110599,0.903932,0.918285,0,-1,339.249,342.461,1041.564,0,0,0
,,313,30.7305719490776,0,0,-0.0708163333333333,-7.08163333333333,0,0,32.0152934828836,23.8044178759655,0.137151663330852,22.8696550814964,23.0800768830266,0.00316547093431104,0.316547093431104,4.27921616886979,427.921616886979,0.00348211689347974,0.0259192558129971,0.0241459141846289,23.9197109148731,102.285282692919,2.748206,20.85698594,104.453102,0.01580047,0.12034381,0.904103,0.91835,0,-1,339.314,342.436,1041.58,0,0,0
,,314,31.3815453743697,14.6774764095598,156.490927354697,0.0213807500000001,2.13807500000001,0.162619967456211,1.21283057679538,32.0463495415453,23.7688019553667,0.145158997912308,22.8334860769089,23.0498518394308,0.00334589339503894,0.334589339503894,4.28247185103447,428.247185103446,0.00347693686918939,0.025931227354818,0.0245435864842204,23.9440556652075,102.058438030399,2.785907,20.855334,104.131872,0.0158006,0.12048433,0.903103,0.918172,0,-1,339.285,342.5,1041.533,0,0,0
,,315,31.6642458750757,3.92078733881917,40.9208197238313,0.0807599166666666,8.07599166666666,0.0430926230021788,0.31955925754294,32.07787243717,23.7934711613616,0.14325768076792,22.8536139952708,23.0686548400994,0.0033047619908283,0.33047619908283,4.2857971787274,428.57971787274,0.00348015664260404,0.0258075790092297,0.0246989660965607,23.9686769414979,101.834515673556,2.712646,20.85483982,104.331837,0.01579891,0.12006789,0.904135,0.919022,0,-1,339.232,342.424,1041.549,0,0,0
,,316,32.5587313115755,17.9016259141497,148.08250717916,0.0181875833333332,1.81875833333332,0.192413743255384,1.41089351719042,32.1099839257633,23.9306676343164,0.116073774861798,22.9880336493088,23.2030270639221,0.00269326293952989,0.269326293952989,4.28879619119258,428.879619119258,0.00349954098993587,0.0256607434183603,0.0252314831872294,23.9936421661398,101.613873182795,2.655258,20.85336434,105.550623,0.01579596,0.11925485,0.907559,0.919648,0,-1,339.271,342.444,1041.521,0,0,0
