General information,,time (s),O2 (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),Mass (g),Methane MFM (slpm),APT (kPa),HFM (kW/m2),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Spare TC (K),Soot MFM (g/s)
,,572,20.8926868,105.614387,0.01190092,0.09017833,0.969217,0.974995,1.287689,0.0014,0,0,-1,337.58,340.957,1041.64,0,0
,,573,20.89274461,105.470512,0.01179554,0.09047368,0.970777,0.97493,1.294326,0.0034,0,0,-1,337.649,341.016,1041.686,0,0
,,574,20.89216522,108.793111,0.01171306,0.0904346,0.968639,0.974975,1.315455,0.0004,0,0,-1,337.575,341.005,1041.674,0,0
,,575,20.89212146,107.39681,0.01170415,0.09044402,0.961908,0.974657,1.310458,0.001,0,0,-1,337.606,340.979,1041.665,0,0
,,576,20.89227936,103.983525,0.01178145,0.0903226,0.966298,0.97441,1.274822,0.0018,0,0,-1,337.581,341.015,1041.666,0,0
,,577,20.89343009,105.216437,0.01178921,0.09033246,0.965924,0.974361,1.282064,0.0011,0,0,-1,337.592,340.987,1041.605,0,0
,,578,20.8935359,102.568327,0.0117085,0.09043625,0.968519,0.974357,1.315183,-0.0002,0,0,-1,337.646,341.066,1041.616,0,0
,,579,20.89388411,103.296232,0.01170357,0.09030141,0.968868,0.97426,1.299224,0.0017,0,0,-1,337.583,341.014,1041.575,0,0
,,580,20.89373207,102.358648,0.01178074,0.09114979,0.962498,0.974484,1.269091,0.0006,0,0,-1,337.637,341.033,1041.612,0,0
,,581,20.89441204,99.055514,0.01178843,0.09049227,0.965727,0.974165,1.268873,0.0014,0,0,-1,337.563,341.03,1041.535,0,0
,,582,20.89529365,102.024786,0.0117865,0.09038573,0.968585,0.974823,1.259695,-0.0009,0,0,-1,337.612,341.004,1041.609,0,0
,,583,20.89644347,103.235612,0.01189186,0.09014492,0.969983,0.97471,1.247773,0,0,0,-1,337.6,341.058,1041.568,0,0
,,584,20.89688806,102.401058,0.0118018,0.09017654,0.972492,0.974669,1.251625,0.0002,0,0,-1,337.578,341.006,1041.568,0,0
,,585,20.89672647,102.085138,0.01179101,0.09065005,0.966879,0.974595,1.282831,0.0002,0,0,-1,337.644,341.084,1041.659,0,0
,,586,20.89673943,105.567543,0.01179457,0.09070777,0.965278,0.974397,1.297167,0.0002,0,0,-1,337.596,341.072,1041.636,0,0
,,587,20.895897,104.666452,0.01170879,0.08921642,0.968347,0.974257,1.216076,0.0011,0,0,-1,337.677,341.112,1041.599,0,0
,,588,20.896135,106.09522,0.01160669,0.08891686,0.967329,0.974012,1.189549,0.0017,0,0,-1,337.655,341.161,1041.62,0,0
,,589,20.89603315,103.03903,0.01159163,0.089065,0.971258,0.974287,1.212354,0.0024,0,0,-1,337.7,341.124,1041.692,0,0
,,590,20.89593217,102.572772,0.01159807,0.0877483,0.969306,0.974237,1.227001,0.0004,0,0,-1,337.705,341.208,1041.613,0,0
,,591,20.89462143,106.168363,0.01159355,0.08773788,0.963466,0.973915,1.199517,0.0006,0,0,-1,337.666,341.146,1041.608,0,0
,,592,20.89450624,104.985551,0.01149147,0.0875748,0.96745,0.973608,1.205304,0.0006,0,0,-1,337.741,341.185,1041.592,0,0
,,593,20.89599122,104.440853,0.01147881,0.08773382,0.9667,0.973752,1.249061,0.0007,0,0,-1,337.675,341.179,1041.561,0,0
,,594,20.89574573,102.940529,0.01140521,0.08773823,0.974185,0.974555,1.251064,0.0011,0,0,-1,337.703,341.148,1041.511,0,0
,,595,20.89663277,104.100927,0.01139244,0.08771576,0.973811,0.974714,1.204859,0.0003,0,0,-1,337.686,341.189,1041.509,0,0
,,596,20.89808466,102.958666,0.01129464,0.08769558,0.966111,0.975419,1.194539,0.0009,0,0,-1,337.675,341.127,1041.527,0,0
,,597,20.89831203,105.638346,0.01120893,0.08773301,0.966047,0.975451,1.238249,0.0013,0,0,-1,337.699,341.194,1041.498,0,0
,,598,20.89832276,101.501398,0.01112639,0.08715899,0.962477,0.975512,1.221636,0.0019,0,0,-1,337.644,341.149,1041.523,0,0
,,599,20.89868089,104.59576,0.01111353,0.08726449,0.967788,0.975083,1.169574,0.0019,0,0,-1,337.72,341.181,1041.447,0,0
,,600,20.89871338,105.827363,0.011119,0.08761344,0.97054,0.974865,1.157515,0.0008,0,0,-1,337.664,341.191,1041.467,0,0
,,601,20.89910573,99.421985,0.01111977,0.08709722,0.966527,0.97525,1.155115,-0.0004,0,0,-1,337.682,341.145,1041.49,0,0
,,602,20.8986929,100.496832,0.01101501,0.08626403,0.968597,0.975495,1.088775,0.0006,0,0,-1,337.683,341.199,1041.481,0,0
,,603,20.89971891,106.019265,0.01100399,0.08704726,0.966593,0.975541,1.110708,0.0014,0,0,-1,337.638,341.128,1041.492,0,0
,,604,20.89980968,105.290198,0.010999,0.08694895,0.9674,0.975573,1.173526,0.0049,0,0,-1,337.675,341.165,1041.505,0,0
,,605,20.89887815,103.268068,0.01100088,0.08636841,0.971063,0.975411,1.188252,0.0014,0,0,-1,337.615,341.145,1041.516,0,0
,,606,20.89881018,104.984617,0.01100228,0.08619456,0.967597,0.975455,1.152506,-0.0003,0,0,-1,337.678,341.139,1041.565,0,0
,,607,20.89866442,104.266325,0.01100813,0.08612945,0.969713,0.975325,1.162974,-0.0003,0,0,-1,337.646,341.165,1041.546,0,0
,,608,20.89881413,99.753508,0.01100138,0.08630537,0.968402,0.975064,1.15302,-0.0005,0,0,-1,337.632,341.109,1041.567,0,0
,,609,20.90000369,105.880143,0.01089951,0.08632237,0.966639,0.975293,1.134564,-0.0007,0,0,-1,337.653,341.185,1041.566,0,0
,,610,20.90010907,105.162674,0.01089617,0.08653317,0.973559,0.975687,1.113349,0,0,0,-1,337.617,341.123,1041.598,0,0
,,611,20.89985463,99.98818,0.0108863,0.08620221,0.96906,0.975844,1.140759,-0.0002,0,0,-1,337.648,341.138,1041.65,0,0
,,612,20.89883891,104.934016,0.01081518,0.08636694,0.969194,0.975963,1.145751,0.001,0,0,-1,337.582,341.13,1041.667,0,0
,,613,20.89874866,103.607067,0.01080973,0.08583308,0.968019,0.976314,1.173618,0.0022,0,0,-1,337.626,341.104,1041.723,0,0
,,614,20.90024459,109.01141,0.01079328,0.08508654,0.966566,0.976186,1.164881,0.0027,0,0,-1,337.609,341.167,1041.719,0,0
,,615,20.89998067,101.768383,0.01070531,0.08504353,0.969839,0.976427,1.138845,0.0004,0,0,-1,337.588,341.093,1041.741,0,0
,,616,20.90046413,101.599235,0.01069639,0.08517812,0.971008,0.975961,1.115347,-0.0002,0,0,-1,337.622,341.157,1041.742,0,0
,,617,20.89987487,104.33602,0.01069757,0.08512395,0.971868,0.976532,1.063685,-0.0024,0,0,-1,337.557,341.101,1041.729,0,0
,,618,20.90015186,103.548327,0.01069571,0.08498219,0.969562,0.97656,1.067367,0.0018,0,0,-1,337.644,341.128,1041.74,0,0
,,619,20.90017957,102.917729,0.01069041,0.08511801,0.967365,0.976391,1.096692,0.0017,0,0,-1,337.589,341.141,1041.679,0,0
,,620,20.89965217,97.99416,0.01069594,0.08516748,0.970653,0.975973,1.038895,0.0015,0,0,-1,337.576,341.07,1041.666,0,0
,,621,20.90007428,102.388086,0.01059546,0.08510001,0.974208,0.97603,0.98503,0.0002,0,0,-1,337.559,341.095,1041.612,0,0
,,622,20.9002946,106.696589,0.01058498,0.08505817,0.973595,0.976216,0.983845,0.0006,0,0,-1,337.509,341.021,1041.586,0,0
,,623,20.90031074,100.401138,0.01050908,0.08430837,0.973374,0.976448,1.04899,0.0019,0,0,-1,337.556,341.079,1041.569,0,0
,,624,20.9001454,106.438777,0.01040027,0.08423365,0.967216,0.976432,1.114587,0,0,0,-1,337.497,341.069,1041.538,0,0
,,625,20.90013063,101.306044,0.01049239,0.08428145,0.968538,0.975804,1.09752,0.0002,0,0,-1,337.55,341.056,1041.57,0,0
,,626,20.9002376,102.02921,0.01049912,0.08424943,0.973899,0.975696,1.051692,-0.002,0,0,-1,337.501,341.054,1041.55,0,0
,,627,20.90196933,103.440669,0.01039594,0.08426306,0.975442,0.976111,0.986568,0,0,0,-1,337.475,340.971,1041.503,0,0
,,628,20.9031826,104.785745,0.01031187,0.08420257,0.976405,0.976312,0.942442,0.0003,0,0,-1,337.473,341.001,1041.47,0,0
,,629,20.90327718,102.471478,0.01030653,0.0843219,0.970579,0.976018,1.008271,0.0025,0,0,-1,337.423,340.966,1041.462,0,0
,,630,20.90264519,105.53858,0.01029118,0.08426034,0.967602,0.975557,1.010285,0.0007,0,0,-1,337.489,340.983,1041.439,0,0
,,631,20.90259663,105.672851,0.01019883,0.08427816,0.972474,0.975218,0.966118,-0.0001,0,0,-1,337.426,340.995,1041.451,0,0
,,632,20.90237024,106.405001,0.01019121,0.08355546,0.973485,0.975059,0.91226,-0.0005,0,0,-1,337.431,340.893,1041.474,0,0
,,633,20.90320871,104.328236,0.01019,0.08345295,0.977291,0.975765,0.94898,0.0008,0,0,-1,337.388,340.926,1041.432,0,0
,,634,20.90459725,102.033045,0.0101888,0.08337409,0.97347,0.976531,1.014485,0.0024,0,0,-1,337.348,340.827,1041.438,0,0
,,635,20.90471412,104.926749,0.01011366,0.08343348,0.9677,0.976563,1.023751,0,0,0,-1,337.377,340.861,1041.405,0,0
,,636,20.9042352,103.725326,0.01011225,0.08355154,0.971846,0.976088,1.079453,0.0013,0,0,-1,337.296,340.825,1041.394,0,0
,,637,20.90417736,104.814051,0.01010768,0.08347475,0.973548,0.976294,1.04383,0.0022,0,0,-1,337.366,340.83,1041.379,0,0
,,638,20.90483431,104.97737,0.01010704,0.08330009,0.973615,0.976376,0.952837,0.001,0,0,-1,337.325,340.851,1041.408,0,0
,,639,20.90489353,103.733972,0.01000532,0.08252324,0.977085,0.977242,0.914025,0.0017,0,0,-1,337.346,340.788,1041.412,0,0
,,640,20.90491206,101.494534,0.00999713,0.08243246,0.969947,0.976684,0.925017,0,0,0,-1,337.354,340.853,1041.411,0,0
,,641,20.90426266,102.268097,0.00999814,0.08232131,0.970246,0.976625,0.911283,0.0017,0,0,-1,337.316,340.818,1041.347,0,0
,,642,20.90307925,102.208441,0.00981785,0.0823675,0.972615,0.976852,0.925702,0.0016,0,0,-1,337.393,340.858,1041.44,0,0
,,643,20.90311898,103.459405,0.00987263,0.08241018,0.973789,0.976915,0.979147,-0.0004,0,0,-1,337.314,340.843,1041.52,0,0
,,644,20.90313135,104.385548,0.00988314,0.08232634,0.975199,0.976546,0.983066,0.0001,0,0,-1,337.354,340.816,1041.5,0,0
,,645,20.90286591,104.167585,0.0098868,0.08232362,0.97014,0.976423,0.928443,0.0003,0,0,-1,337.33,340.858,1041.49,0,0
,,646,20.902989,102.976183,0.00998549,0.08236359,0.973298,0.97602,0.892423,0.0014,0,0,-1,337.323,340.795,1041.443,0,0
,,647,20.90281575,103.913131,0.00999643,0.08235152,0.970391,0.975489,0.925553,0.0026,0,0,-1,337.369,340.862,1041.527,0,0
,,648,20.90240543,103.900446,0.00992072,0.08231188,0.970989,0.975488,0.9567,-0.0003,0,0,-1,337.318,340.843,1041.526,0,0
,,649,20.9026319,105.29655,0.0098853,0.08235043,0.974317,0.975396,0.94801,-0.0022,0,0,-1,337.376,340.847,1041.539,0,0
,,650,20.90265564,103.463635,0.00988765,0.08223867,0.974756,0.97523,0.890905,-0.0007,0,0,-1,337.327,340.862,1041.521,0,0
,,651,20.90314992,105.365878,0.00988179,0.08222853,0.97222,0.975571,0.864408,0.0029,0,0,-1,337.351,340.813,1041.432,0,0
,,652,20.90304631,103.408509,0.00982196,0.08235138,0.971303,0.975568,0.817396,-0.0004,0,0,-1,337.323,340.821,1041.543,0,0
,,653,20.90399293,103.75226,0.00980354,0.08167,0.968799,0.975705,0.840703,-0.0022,0,0,-1,337.278,340.755,1041.42,0,0
,,654,20.90407523,103.08029,0.0097998,0.08127556,0.973297,0.975461,0.897118,-0.0016,0,0,-1,337.323,340.799,1041.562,0,0
,,655,20.90502625,105.331397,0.00979854,0.08118957,0.975942,0.975863,0.867207,0.0006,0,0,-1,337.227,340.727,1041.572,0,0
,,656,20.90620622,102.811851,0.00970592,0.08113926,0.973709,0.976257,0.827812,0.0011,0,0,-1,337.258,340.682,1041.589,0,0
,,657,20.9071404,100.870629,0.00977292,0.08116969,0.971753,0.976526,0.830513,0.0021,0,0,-1,337.202,340.719,1041.574,0,0
,,658,20.9072154,103.358222,0.00971538,0.08122169,0.96896,0.976474,0.886357,0.0002,0,0,-1,337.222,340.667,1041.597,0,0
,,659,20.90641782,103.453922,0.00968615,0.0813049,0.969232,0.976251,0.890072,0.0017,0,0,-1,337.238,340.713,1041.563,0,0
,,660,20.90651392,100.669384,0.00968329,0.08116635,0.972504,0.975924,0.872594,0.0015,0,0,-1,337.175,340.674,1041.566,0,0
,,661,20.9068624,102.407548,0.00968757,0.08045624,0.972397,0.976177,0.930654,0.0019,0,0,-1,337.233,340.67,1041.58,0,0
,,662,20.90689233,102.10773,0.00960244,0.0803665,0.972352,0.976751,0.931387,0.0017,0,0,-1,337.187,340.667,1041.578,0,0
,,663,20.90703407,105.060587,0.00950479,0.08033749,0.968664,0.976367,0.839735,0.0015,0,0,-1,337.204,340.627,1041.609,0,0
,,664,20.90644571,104.731582,0.00949144,0.08035753,0.967184,0.976344,0.834,0.0011,0,0,-1,337.168,340.651,1041.58,0,0
,,665,20.9062713,102.08473,0.00948966,0.07941788,0.973973,0.975967,0.887288,0.0007,0,0,-1,337.14,340.604,1041.588,0,0
,,666,20.90626059,104.302643,0.00948849,0.079288,0.9728,0.976043,0.871411,0.0015,0,0,-1,337.182,340.63,1041.554,0,0
,,667,20.90662742,101.610021,0.00949224,0.07932425,0.976331,0.976524,0.803139,0.0034,0,0,-1,337.13,340.607,1041.549,0,0
,,668,20.90635371,103.160008,0.00949329,0.07925611,0.971629,0.976574,0.808181,0.0014,0,0,-1,337.209,340.634,1041.549,0,0
,,669,20.90683083,105.809995,0.00949178,0.07922875,0.968157,0.976304,0.811759,0.0014,0,0,-1,337.159,340.667,1041.516,0,0
,,670,20.9068748,103.135149,0.00949218,0.07927743,0.971081,0.976441,0.811068,0.0028,0,0,-1,337.174,340.606,1041.53,0,0
,,671,20.90698256,103.062266,0.00948701,0.0793094,0.97127,0.976741,0.856054,0.0012,0,0,-1,337.163,340.644,1041.515,0,0
,,672,20.90757895,108.685283,0.00949282,0.07924423,0.973114,0.97633,0.873629,-0.0002,0,0,-1,337.133,340.581,1041.534,0,0
,,673,20.90778151,106.029698,0.0094901,0.07931863,0.973776,0.976648,0.8573,0.0004,0,0,-1,337.188,340.602,1041.538,0,0
,,674,20.90779233,104.563437,0.0094905,0.07921181,0.96921,0.97728,0.833495,0.0034,0,0,-1,337.087,340.592,1041.537,0,0
,,675,20.90789289,104.545487,0.00949088,0.07926578,0.971279,0.977333,0.807465,0.0036,0,0,-1,337.137,340.574,1041.551,0,0
,,676,20.90889854,102.903541,0.00933914,0.07916522,0.967542,0.977417,0.838171,0.0007,0,0,-1,337.121,340.609,1041.542,0,0
,,677,20.90898643,103.834194,0.00929269,0.07922902,0.971602,0.977094,0.820725,0.0006,0,0,-1,337.116,340.557,1041.577,0,0
,,678,20.90795642,103.238357,0.00938113,0.0792552,0.971738,0.977112,0.803055,-0.0018,0,0,-1,337.158,340.625,1041.578,0,0
,,679,20.90771291,102.468184,0.00940822,0.07925254,0.97231,0.977015,0.815199,-0.0017,0,0,-1,337.093,340.569,1041.612,0,0
,,680,20.90690987,99.409134,0.00940622,0.07924118,0.969532,0.97701,0.810365,-0.0017,0,0,-1,337.143,340.581,1041.619,0,0
,,681,20.90712962,102.047919,0.00940924,0.07919039,0.969564,0.9766,0.739412,-0.0006,0,0,-1,337.06,340.57,1041.66,0,0
,,682,20.90906116,103.410171,0.00931545,0.07820709,0.970382,0.976415,0.72941,0.0016,0,0,-1,337.084,340.53,1041.683,0,0
,,683,20.90923206,106.576049,0.00920375,0.07810221,0.975867,0.976756,0.80188,0.0012,0,0,-1,337.074,340.587,1041.664,0,0
,,684,20.90807565,103.803412,0.00911156,0.07806271,0.973073,0.977116,0.81836,0.0018,0,0,-1,337.055,340.519,1041.672,0,0
,,685,20.90748202,104.779649,0.00909788,0.07815077,0.972037,0.97736,0.776051,0.0033,0,0,-1,337.092,340.562,1041.609,0,0
,,686,20.90860045,107.01014,0.00909836,0.07810799,0.970729,0.977293,0.767368,0.0004,0,0,-1,337.007,340.505,1041.58,0,0
,,687,20.90924107,101.914798,0.00893175,0.07814391,0.967606,0.976944,0.804967,-0.0007,0,0,-1,337.062,340.484,1041.595,0,0
,,688,20.90829452,101.152279,0.00897957,0.07806619,0.973826,0.977306,0.826299,0.0001,0,0,-1,336.997,340.483,1041.571,0,0
,,689,20.90820232,104.997458,0.00898902,0.07805982,0.975933,0.977623,0.778519,0,0,0,-1,337.002,340.428,1041.591,0,0
,,690,20.90778746,108.090045,0.00907031,0.07812429,0.974216,0.977993,0.789095,0.001,0,0,-1,337.001,340.462,1041.573,0,0
,,691,20.90910576,107.601874,0.00901238,0.07744818,0.974004,0.978072,0.781754,0.0007,0,0,-1,336.933,340.391,1041.577,0,0
,,692,20.90905025,102.594059,0.00907551,0.07730432,0.967591,0.977683,0.763547,0.0009,0,0,-1,336.986,340.418,1041.565,0,0
,,693,20.90903443,104.95306,0.00900973,0.07724882,0.971949,0.977551,0.747042,0.0004,0,0,-1,336.904,340.396,1041.555,0,0
,,694,20.90988532,102.873427,0.00898868,0.07726595,0.975639,0.977668,0.713984,-0.0005,0,0,-1,336.954,340.35,1041.56,0,0
,,695,20.91059678,104.955014,0.0089211,0.0772197,0.97456,0.978332,0.683538,-0.0005,0,0,-1,336.888,340.387,1041.545,0,0
,,696,20.91047431,100.701386,0.00881337,0.0772049,0.97351,0.978501,0.653354,-0.0008,0,0,-1,336.868,340.309,1041.519,0,0
,,697,20.91045888,103.46887,0.00878985,0.07722808,0.96706,0.977918,0.654707,0,0,0,-1,336.892,340.345,1041.549,0,0
,,698,20.91149984,101.177794,0.0087929,0.0772383,0.972537,0.977752,0.694051,0.0013,0,0,-1,336.827,340.303,1041.673,0,0
,,699,20.91157844,109.141516,0.0087,0.07726742,0.975851,0.977729,0.734349,0.0006,0,0,-1,336.903,340.327,1041.58,0,0
,,700,20.91068552,107.028618,0.00877582,0.07719312,0.975169,0.97837,0.718505,0.0018,0,0,-1,336.824,340.326,1041.72,0,0
,,701,20.91202874,109.342499,0.00878899,0.07719603,0.976705,0.978686,0.671303,0.0012,0,0,-1,336.846,340.264,1041.612,0,0
,,702,20.91216205,102.952005,0.0086982,0.07733002,0.972408,0.978454,0.685844,0.0015,0,0,-1,336.813,340.307,1041.559,0,0
,,703,20.91243327,104.082741,0.00867482,0.07729352,0.969411,0.977963,0.688875,0.0002,0,0,-1,336.756,340.212,1041.548,0,0
,,704,20.91293838,101.219046,0.00867896,0.07664082,0.974454,0.978086,0.690885,0.0001,0,0,-1,336.806,340.25,1041.335,0,0
,,705,20.91359033,108.732856,0.00860486,0.07646586,0.975152,0.977815,0.685501,0.0011,0,0,-1,336.755,340.253,1041.514,0,0
,,706,20.91364708,106.866837,0.0085214,0.07644028,0.976981,0.978266,0.656495,0.0018,0,0,-1,336.837,340.254,1041.561,0,0
,,707,20.91296254,101.663965,0.00851015,0.07638847,0.975005,0.978872,0.642735,0.0008,0,0,-1,336.78,340.289,1041.54,0,0
,,708,20.91219688,102.109248,0.00850989,0.07649795,0.971609,0.978853,0.673644,0.0002,0,0,-1,336.776,340.228,1041.549,0,0
,,709,20.91095657,104.14386,0.00850413,0.07644041,0.974785,0.97873,0.643286,-0.0004,0,0,-1,336.793,340.3,1041.351,0,0
,,710,20.91173163,103.586216,0.00851074,0.07536809,0.972666,0.978622,0.633688,0.0001,0,0,-1,336.753,340.241,1041.55,0,0
,,711,20.91259015,102.83376,0.00858274,0.07529487,0.975531,0.978921,0.597217,-0.0003,0,0,-1,336.827,340.268,1041.579,0,0
,,712,20.91266008,101.133818,0.00859128,0.07529659,0.97843,0.978792,0.616143,0.0016,0,0,-1,336.757,340.271,1041.71,0,0
,,713,20.91296912,107.091266,0.00859577,0.07530826,0.970005,0.978662,0.68654,0.0007,0,0,-1,336.813,340.25,1041.613,0,0
,,714,20.91299825,100.290883,0.00859114,0.07531243,0.973243,0.978806,0.671352,0.0013,0,0,-1,336.801,340.302,1041.588,0,0
,,715,20.91253609,106.848873,0.00859356,0.07530774,0.975716,0.979254,0.619449,0.0015,0,0,-1,336.788,340.237,1041.618,0,0
,,716,20.91249541,105.035708,0.00859344,0.07535349,0.976549,0.979638,0.613157,0.0014,0,0,-1,336.814,340.3,1041.594,0,0
,,717,20.91265275,107.023566,0.00859395,0.07531054,0.97865,0.979676,0.645795,-0.0003,0,0,-1,336.754,340.258,1041.59,0,0
,,718,20.91218623,101.807242,0.00859124,0.07532724,0.975729,0.980299,0.661198,0.0011,0,0,-1,336.836,340.297,1041.621,0,0
,,719,20.91194051,106.351083,0.00859484,0.07534719,0.974901,0.980335,0.59038,0.0032,0,0,-1,336.792,340.346,1041.602,0,0
,,720,20.91192121,103.434859,0.00841743,0.07518461,0.973583,0.980293,0.510278,0.0028,0,0,-1,336.806,340.279,1041.619,0,0
,,721,20.91162989,106.977327,0.00829571,0.07522004,0.975464,0.980591,0.500229,0.0017,0,0,-1,336.788,340.313,1041.602,0,0
,,722,20.91280936,104.210819,0.00828996,0.07533704,0.979418,0.980646,0.561626,-0.0002,0,0,-1,336.714,340.218,1041.634,0,0
