Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,101,170.868559583219,10.0233310439157,186.944399759829,0.170470833333334,17.0470833333334,0.0117284199086525,0.954425902221554,22.5484833539469,21.7667277868371,1.3679217124891,22.5535017102758,23.2970697979997,0.0318685676140579,3.18685676140579,2.08800418083221,208.800418083221,0.00199935351551125,0.162701778906627,0.130239862535231,16.5506933110128,223.252310435118,7.167762,20.40876368,94.191408,0.01010636,0.5382299,0.863512,1.009238,0,-1,365.949,378.014,1041.2,0,0,0
,,102,165.899699740082,11.0322400280239,197.591409745607,0.150377166666667,15.0377166666667,0.0129106069975739,1.04555508935683,22.7168674836085,21.3382216520345,1.30113929674741,22.1086610784502,22.8363223134478,0.0297132363552167,2.97132363552167,2.11879508281684,211.879508281684,0.00194146050024201,0.157227611931393,0.12633899688228,16.6789827407216,222.714387094201,6.985442,20.41443471,90.51589,0.01001655,0.53122524,0.870475,1.00966,0,-1,365.935,377.979,1041.062,0,0,0
,,103,165.979643849432,20.7881005486058,464.937058296083,0.0798435833333334,7.98435833333334,0.0249151434090303,1.98554536628401,22.8828071554033,21.9062954380771,1.58396067951011,22.6910432442703,23.436339827766,0.0371222407588182,3.71222407588182,2.15221282137386,215.221282137386,0.00198931432904087,0.158533056915012,0.126594657007591,16.8054495676665,222.163176266051,6.878238,20.42727558,95.373466,0.00999846,0.52257222,0.843004,1.009836,0,-1,365.835,377.851,1041.039,0,0,0
,,104,156.892827940411,12.021855486483,273.485927279106,0.130506333333333,13.0506333333333,0.015149704063437,1.20096739072784,23.0442433912982,21.9917121015571,1.51737330776774,22.7810141960805,23.5219938328623,0.0356916455874627,3.56916455874627,2.188619764547,218.8619764547,0.00197713232840427,0.156733850616791,0.120715762622227,16.9291047774814,221.579263377867,6.798394,20.45350353,96.124979,0.00990471,0.51533825,0.849457,1.009871,0,-1,365.859,377.759,1040.927,0,0,0
,,105,155.546853325092,12.2436703673116,263.961641187345,0.127042666666667,12.7042666666667,0.0152997706688813,1.20462506555248,23.200463231931,21.8396944043173,1.43586581774031,22.6180988124188,23.3548221427297,0.0335343907941502,3.35343907941502,2.22323278273781,222.323278273781,0.00194372366516314,0.153038780661296,0.119321934785346,17.0491236261852,220.956792685057,6.629501,20.45582185,94.777842,0.00981124,0.50746846,0.857442,1.009936,0,-1,365.771,377.685,1041.15,0,0,0
,,106,153.033336828842,31.0101612471967,675.653670575583,0.0493494166666664,4.93494166666664,0.0394315616291696,3.05392579406875,23.3547533270079,21.8958059967374,1.4245942544584,22.6732965233763,23.4053411399397,0.033343114511597,3.3343114511597,2.25667153539068,225.667153539068,0.00194592456465522,0.150709456480579,0.117424429059094,17.1674968081074,220.327861575546,6.561622,20.4649331,95.253242,0.00979805,0.4992856,0.858672,1.010086,0,-1,365.724,377.532,1041.201,0,0,0
,,107,146.475530198745,21.9906538168533,438.129706077805,0.0666080833333333,6.66080833333333,0.0284628434285109,2.18956328659824,23.5045077605217,21.5550879714081,1.2666540306787,22.3201749059953,23.0394245519452,0.0291829799732392,2.91829799732392,2.2879345826331,228.79345826331,0.00189585544698987,0.145842613857342,0.112638237825134,17.2825281415495,219.668296827306,6.508574,20.47735828,92.310596,0.00970312,0.49158661,0.874611,1.010477,0,-1,365.719,377.504,1041.005,0,0,0
,,108,145.224246857655,14.9825126792921,367.156210653624,0.0969291666666664,9.69291666666664,0.0196832390075,1.50466253468338,23.6503576490499,21.9577414029528,1.51679550661483,22.7330792014601,23.4627181976377,0.0355881455351468,3.55881455351468,2.32032014538729,232.032014538729,0.00190787995429779,0.145845685601414,0.111869150170088,17.3947818355471,218.984793046758,6.423171,20.48920205,95.774544,0.00959297,0.48343049,0.850212,1.010702,0,-1,365.654,377.39,1041.139,0,0,0
,,109,140.387136406569,14.240706190717,347.483272202074,0.0985815833333336,9.85815833333336,0.0188859925067595,1.44287957687612,23.793163340682,21.8226207893904,1.46931916268454,22.593743513697,23.3138259035167,0.0342554511555282,3.42554511555282,2.35524194373263,235.524194373263,0.00186181104413783,0.142241353247778,0.10833308512063,17.5048829531925,218.285902208092,6.32119,20.50101325,94.60177,0.00943031,0.47526745,0.854662,1.010508,0,-1,365.663,377.317,1041.219,0,0,0
,,110,135.399890286659,13.2402733737292,356.648335517844,0.102263666666667,10.2263666666667,0.0179803013422701,1.36353900558257,23.9310568540286,21.8500856815666,1.56303499837141,22.6124659107318,23.3341969556793,0.0364721665006184,3.64721665006184,2.3906057525607,239.06057525607,0.00183873154303213,0.139440498353894,0.104833515405011,17.6114662534553,217.555062309351,6.2257,20.51607492,94.799322,0.00931,0.46629234,0.845645,1.010586,0,-1,365.506,377.172,1041.251,0,0,0
,,111,131.936893584226,10.0860702528248,251.387776893409,0.130811,13.0811,0.0141790508663129,1.0675091766403,24.0647252459641,22.3284457437654,1.37982503981364,23.1040394942758,23.8322146173294,0.0328842864832037,3.28842864832037,2.42528397905262,242.528397905262,0.00185477582287325,0.139641942905495,0.102736129383976,17.7152510758498,216.799326540217,6.111785,20.53388086,98.980712,0.00919788,0.45788846,0.86321,1.010255,0,-1,365.451,376.969,1041.323,0,0,0
,,112,123.78812586009,10.5930835299481,248.554023464064,0.1168575,11.68575,0.0151455616470101,1.15119588419366,24.1925877556862,21.8999012179773,1.24300967772282,22.6524242267365,23.3669957020469,0.0290454017969518,2.90454017969518,2.45624882319269,245.624882319269,0.00176987247016548,0.13452587303716,0.0969246837672471,17.8150814824254,216.005247818627,5.975095,20.54975035,95.183354,0.00896508,0.45056827,0.876884,1.010376,0,-1,365.319,376.843,1041.397,0,0,0
,,113,117.616380809947,16.0147027187771,344.898286981156,0.07344275,7.344275,0.0235205933322912,1.77684351804543,24.3132900090213,21.7549384365581,1.09196430561661,22.496074176592,23.1969841284161,0.0253302786661853,2.53302786661853,2.48343666342426,248.343666342426,0.00172741705595513,0.130496274284931,0.0925088494662196,17.9097982490422,215.161858486914,5.886082,20.56545349,93.900684,0.00881897,0.44107215,0.89234,1.010632,0,-1,365.215,376.594,1041.47,0,0,0
,,114,109.382415445191,21.0523873848579,490.573065212591,0.0519572500000004,5.19572500000004,0.0330173097483615,2.48619744216399,24.4267894071488,22.090344294997,1.08247213930571,22.8386533049946,23.5468669049214,0.0254888273925171,2.54888273925171,2.50884621645361,250.884621645361,0.00171548861692307,0.129175982051876,0.0872456163612392,17.9996754819559,214.270082518849,5.822366,20.59286311,96.800397,0.00863847,0.43114498,0.893132,1.010435,0,-1,365.147,376.47,1041.482,0,0,0
,,115,107.183571767132,15.3075470157441,354.719356836705,0.0700200833333333,7.00200833333333,0.0237428769344598,1.77120244058098,24.535072400755,21.6895565911614,1.07504969720871,22.4109626096405,23.1035634818942,0.0248374789256525,2.48374789256525,2.5340093696127,253.40093696127,0.00166247822152395,0.124019742489684,0.0850994893338314,18.0858480348034,213.348455658739,5.771266,20.5952135,93.264281,0.00853413,0.42261103,0.89362,1.010132,0,-1,364.93,376.208,1041.478,0,0,0
,,116,103.061379988719,11.0642809715079,243.75489610739,0.0931478333333335,9.31478333333335,0.0176958961974528,1.30389507208597,24.6401948766329,21.8101784462644,0.977895914697923,22.5294828437474,23.2184633308433,0.0227052404367952,2.27052404367952,2.55778072929392,255.778072929392,0.0016483343896843,0.121455000858819,0.0821764170187057,18.1694859879797,212.415473074422,5.680054,20.60930847,94.278921,0.00842324,0.41279098,0.903414,1.009955,0,-1,364.831,375.988,1041.521,0,0,0
,,117,102.41340933148,9.22984942608455,177.706971244591,0.110958916666667,11.0958916666667,0.0148882106033969,1.08743204791869,24.742932271293,22.3825152438842,0.82815512693925,23.1059293572628,23.8097578243465,0.0197181730134145,1.97181730134145,2.57899243601903,257.899243601903,0.00165197971965811,0.120660281985674,0.081659747920788,18.2514040704494,211.478053600795,5.587827,20.62011839,99.228515,0.00824025,0.40108312,0.919201,1.010211,0,-1,364.598,375.704,1041.516,0,0,0
,,118,100.456127582834,12.3704921213373,241.615535863914,0.0812062499999999,8.12062499999998,0.0201755277769923,1.45225037159121,24.8443670397502,22.5834567362479,0.817461925911735,23.301599930243,24.0019638680609,0.0196206916092489,1.96206916092489,2.59866186833036,259.866186833036,0.00163837895254038,0.117931806738028,0.0800419305063494,18.332254909663,210.545483387713,5.472628,20.62954079,100.967202,0.00811007,0.38997539,0.920222,1.010101,0,-1,364.414,375.367,1041.554,0,0,0
,,119,91.5979767999216,0,0,-0.0301529999999999,-3.01529999999999,0,0,24.9403940919416,21.4929024810255,0.875379853302948,22.1629176416135,22.827513676035,0.0199827455729986,1.99827455729986,2.61846358692148,261.846358692148,0.00155513160621991,0.107809650971579,0.07304897353396,18.4088003616832,209.583143629761,5.443365,20.64271267,91.395784,0.0080902,0.37641936,0.913929,1.009839,0,-1,364.193,375.114,1041.52,0,0,0
,,120,89.1186429744444,0,0,-0.00786091666666677,-0.786091666666677,0,0,25.0307524018287,22.0339144995661,0.768947184119136,22.7061341818259,23.378662678191,0.0179769568348661,1.79769568348661,2.63744343812541,263.744343812541,0.00159436847685059,0.106685334838596,0.0713735876375064,18.4810116422689,208.589603348573,5.498833,20.65714849,95.99288,0.00809063,0.3649559,0.924895,1.009631,0,-1,363.958,374.738,1041.529,0,0,0
,,121,84.6537291050877,8.22400521090638,160.695615692052,0.102934916666666,10.2934916666666,0.015335759938208,1.00592140332669,25.1176385878685,22.0847144053911,0.706469815152091,22.7454775632884,23.4138663184059,0.01654118980996,1.654118980996,2.65470251144783,265.470251144783,0.00157858517125944,0.103544435824649,0.0681553349495722,18.5507761035624,207.583789982384,5.435631,20.6710128,96.380907,0.00799952,0.35486334,0.931518,1.009644,0,-1,363.75,374.439,1041.524,0,0,0
,,122,81.9409355228961,7.09498567190289,146.764099645997,0.115491333333333,11.5491333333333,0.0137474982230656,0.870961692607551,25.2009359201825,22.2750347344754,0.718465332138048,22.9205531386314,23.5919268409817,0.0169499815535824,1.69499815535824,2.6714480971296,267.14480971296,0.00158771689977948,0.100588527161503,0.066049667432882,18.6178786047537,206.565048526086,5.316425,20.68195571,97.959745,0.00797876,0.34349394,0.93055,1.009975,0,-1,363.418,374.063,1041.502,0,0,0
,,123,78.2134949109396,9.80267416151442,208.274270157645,0.0797879166666663,7.97879166666663,0.0199385794076536,1.20054270869112,25.2810131353994,22.0306812394424,0.71296074012577,22.6544596917388,23.3081138636294,0.0166177701111489,1.66177701111489,2.68823197296196,268.823197296196,0.00159085771222957,0.0957888015958213,0.0630412884351647,18.6824240826877,205.536692157719,5.21932,20.69133884,95.760366,0.00807525,0.33245232,0.93136,1.01022,0,-1,363.183,373.662,1041.519,0,0,0
,,124,71.487485537168,12.090906644764,303.170043561598,0.0591250000000005,5.91250000000005,0.0267224678886899,1.52848659259445,25.3558636256235,21.8402734783369,0.776414095120973,22.4407275701562,23.0868153195837,0.0179249288255796,1.79249288255796,2.70550332243033,270.550332243033,0.0015799659139188,0.0903717697871473,0.0580967872677833,18.7429931205392,204.482771174383,5.154241,20.70957244,94.037087,0.00808878,0.31862402,0.9248,1.010387,0,-1,362.893,373.341,1041.505,0,0,0
,,125,73.6608106166263,11.5460189505548,256.201620229243,0.0637975833333333,6.37975833333333,0.0254067174155845,1.39797604219624,25.4284377737004,22.3997399511084,0.691131920363612,22.9992758622978,23.6496734344304,0.0163450442167102,1.63450442167102,2.72263830895147,272.263830895147,0.0016208871715472,0.0891874930500179,0.059266149851865,18.801674589099,203.427502189603,5.095614,20.7108609,98.846501,0.00809085,0.30834317,0.933846,1.010399,0,-1,362.636,372.891,1041.496,0,0,0
,,126,70.8292354747337,25.4102748862245,549.835099026462,0.0278742499999998,2.78742499999998,0.0593447478581646,3.06356702483681,25.500682796746,22.3163802707559,0.65102013401397,22.8976988602007,23.5418848178194,0.0153262410090382,1.53262410090382,2.73847395156435,273.847395156435,0.00165419033798543,0.0853946331420568,0.0569710565518757,18.8597931923009,202.386371402746,5.036277,20.71927505,98.043714,0.00827311,0.2981369,0.93762,1.009854,0,-1,362.383,372.578,1041.454,0,0,0
,,127,64.8121545439416,0,0,-0.0179302499999997,-1.79302499999997,0,0,25.5685034917554,22.2063002647845,0.580634003292037,22.7630595850169,23.3972146156338,0.0135852183881584,1.35852183881584,2.75292968126295,275.292968126295,0.00167121285522431,0.082238506399239,0.0528146771772379,18.9146860591654,201.32679914768,5.041179,20.7350711,96.986437,0.00839037,0.29003176,0.94536,1.010053,0,-1,362.038,372.124,1041.416,0,0,0
,,128,62.3684493143381,45.867866553822,1014.55903115311,0.0135974166666667,1.35974166666667,0.128940640266832,5.85042941183797,25.6320937936845,22.5495665729985,0.581279719949309,23.098651402847,23.7327768474728,0.0137953818795185,1.37953818795185,2.76661998139678,276.661998139678,0.00175325961097489,0.0795507263916824,0.050944453461928,18.966565624485,200.25073276316,5.053252,20.74585519,99.937616,0.00864814,0.27847741,0.945457,1.010231,0,-1,361.783,371.715,1041.407,0,0,0
,,129,64.3381234270596,19.5971581445187,439.335311222293,0.0328303333333333,3.28303333333333,0.0561441035551583,2.35627582936624,25.6954470800552,23.0429766899917,0.595415956953547,23.57889203551,24.2242831151683,0.0144235247125316,1.44235247125316,2.78072943469281,278.072943469281,0.00184322963441703,0.07735732090337,0.0518547958897684,19.0179652491608,199.18951224849,5.016251,20.746658,104.247617,0.00887972,0.26724176,0.944,1.010301,0,-1,361.397,371.289,1041.439,0,0,0
,,130,62.6280959429413,0,0,1.35833333327895E-05,0.00135833333327895,138.701355025339,5441.62563206596,25.7589301897402,22.9860523734999,0.590972660442399,23.5032016907658,24.1342422430163,0.0142626773461166,1.42626773461166,2.79507253572213,279.507253572213,0.00188402673901876,0.0739154148326033,0.0503028714294349,19.0690440828204,198.145616844156,5.000022,20.75226467,103.656271,0.00908373,0.2579345,0.944669,1.010505,0,-1,361.129,370.825,1041.413,0,0,0
,,131,60.6519301644319,0,0,-0.00516575000000004,-0.516575000000004,0,0,25.8205702027939,22.8620146943665,0.628064965170991,23.3546236238884,23.9793460342293,0.0150605871318114,1.50605871318114,2.8097341679611,280.97341679611,0.00189539709605835,0.0710353102694879,0.0486613052061717,19.1185261711382,197.103589334305,5.009303,20.75768914,102.445181,0.00918114,0.25079201,0.94056,1.010373,0,-1,360.793,370.444,1041.369,0,0,0
,,132,59.6233693201294,16.3706393954376,335.17263097397,0.0364209166666674,3.64209166666674,0.0528053426052856,1.851013391882,25.8807078525362,22.6514160037318,0.514497312351314,23.1181301722101,23.7266437911246,0.0122072944616506,1.22072944616506,2.82336810875783,282.336810875783,0.00192321898258193,0.0674156044946197,0.0474944035893988,19.166604025536,196.06596857982,4.997831,20.7605608,100.47366,0.00938785,0.24217661,0.95259,1.010133,0,-1,360.46,369.948,1041.29,0,0,0
,,133,58.9791489978372,7.59503087885663,138.914040213982,0.0776549166666668,7.76549166666668,0.025050541912256,0.82615248570418,25.9400091116952,22.4800830033923,0.458636266203509,22.9253177028954,23.5205085414246,0.0107873582166467,1.07873582166467,2.83486543509698,283.486543509698,0.00194529774465108,0.0641548024313177,0.0466149244411756,19.2136586895513,195.037662493949,4.936734,20.76265547,98.882044,0.00955632,0.23412341,0.958929,1.0104,0,-1,360.178,369.529,1041.267,0,0,0
,,134,59.6276149840893,9.83209064376518,195.12733622754,0.0606459166666664,6.06459166666664,0.0333425794627944,1.03484663165292,25.9993124936861,22.606034654631,0.500950153129528,23.0270091672037,23.6224624312756,0.011833676172244,1.1833676172244,2.84617595229142,284.617595229142,0.00202209129555233,0.0627592225860031,0.0468311708896052,19.2603817372167,194.024720102135,4.856521,20.76283536,99.877137,0.00985773,0.22901419,0.95485,1.010967,0,-1,359.76,369.063,1041.269,0,0,0
,,135,58.1837690688124,7.72399619031006,180.133898948389,0.0753285833333337,7.53285833333337,0.0279001620625876,0.7928139736167,26.0582181857126,22.4949054298441,0.578025888171915,22.8972505666792,23.4751274912731,0.0135692314180921,1.35692314180921,2.85887740608659,285.887740608659,0.00210167968294515,0.059721553479417,0.0455183999494921,19.3065565226363,193.023838412686,4.810682,20.76719126,98.826103,0.01026927,0.22102986,0.946421,1.010886,0,-1,359.5,368.573,1041.298,0,0,0
,,136,56.7695583725381,11.935090927208,293.121815507909,0.0475652500000001,4.75652500000001,0.0456827802367003,1.22616702989939,26.1156948494333,22.7576999767387,0.587732577869278,23.1390355036868,23.7223746991078,0.0139424124350876,1.39424124350876,2.87263322801318,287.263322801318,0.00217291286265371,0.0583229413189221,0.0444689392843174,19.3515501922532,192.027168010539,4.717166,20.77348021,101.036381,0.01048137,0.21496779,0.945422,1.010937,0,-1,359.101,368.154,1041.298,0,0,0
,,137,55.6121724013226,0,0,-0.0262894166666669,-2.62894166666669,0,0,26.1718857148202,23.1635641475834,0.538809716448405,23.5315658209662,24.1117322430699,0.0129916356129684,1.29916356129684,2.88610025203721,288.610025203721,0.00227821001732139,0.0575122557104746,0.0436794023972705,19.395624363094,191.035662151972,4.725837,20.77966435,104.582826,0.01077843,0.20970937,0.950655,1.010879,0,-1,358.794,367.64,1041.325,0,0,0
,,138,55.1398468738687,0,0,-0.0173213333333339,-1.73213333333339,0,0,26.2272617244578,22.9375374082678,0.426756942625502,23.2807760387837,23.8507351160692,0.0101784667975044,1.01784667975044,2.89768530324244,289.768530324244,0.0023245328207536,0.0556314202874348,0.0431233828669207,19.4390257557261,190.052621191723,4.748544,20.78017656,102.458597,0.01108747,0.20592317,0.962507,1.010491,0,-1,358.468,367.244,1041.32,0,0,0
,,139,53.9864127036927,12.4334642715537,262.37976613842,0.0434202499999999,4.34202499999999,0.0545032944830059,1.22786779735519,26.2818248542466,22.5845569991643,0.485752048017271,22.9009638847734,23.4535193154072,0.0113925950406717,1.13925950406717,2.90847083416153,290.847083416153,0.00236654667227573,0.0533143267281114,0.0420824488159643,19.4816286715675,189.077876649256,4.746233,20.78168876,99.236057,0.01144361,0.20166589,0.956186,1.010629,0,-1,358.131,366.772,1041.359,0,0,0
,,140,53.727945745217,8.49628314834928,183.450472107474,0.0632370000000007,6.32370000000007,0.0379055193044506,0.814566108644929,26.335682033471,22.375019621673,0.499762678373656,22.6743633087434,23.2127327763096,0.0116008575046605,1.16008575046605,2.9199675604342,291.99675604342,0.00239703132425557,0.0515107170123799,0.0416628519942648,19.5235013219726,188.112014524793,4.672478,20.78180672,97.342543,0.01168596,0.1978159,0.954728,1.010701,0,-1,357.908,366.406,1041.371,0,0,0
,,141,54.8527678840718,0,2652.32801170826,0.00419908333333363,0.419908333333363,0.593792712750752,12.1788921085353,26.3899723902857,22.8629716084337,0.470102555550797,23.1437265288351,23.6913120700843,0.0111373463484981,1.11373463484981,2.93133666236078,293.133666236078,0.00249338508356665,0.0511401828714192,0.0423338553913762,19.5654996756654,187.162924753799,4.638352,20.78274727,101.524329,0.01188532,0.19351582,0.957719,1.010445,0,-1,357.52,365.979,1041.381,0,0,0
,,142,54.6715930176027,14.7716813704733,314.070392286399,0.0370110833333327,3.70110833333327,0.0696443288447115,1.36776401718428,26.4447345707365,23.0854246352511,0.486525880281515,23.3503479004254,23.8920187652062,0.0116240854614444,1.16240854614444,2.94271737826575,294.271737826575,0.00257761205856565,0.0506224280203415,0.0421778528530786,19.6077555297877,186.230525146032,4.64434,20.78497391,103.427347,0.01215392,0.19062135,0.955815,1.010326,0,-1,357.236,365.523,1041.41,0,0,0
,,143,53.938392504328,14.4624075248394,290.057322469194,0.0372955833333336,3.72955833333336,0.0709315913021207,1.32815977139859,26.4990395634975,23.0696729258563,0.453607848571674,23.3124028143635,23.8484785385809,0.0108178570415934,1.08178570415934,2.95393834951727,295.393834951727,0.0026454350743742,0.0495344934341774,0.0415908195021137,19.6496398659653,185.307968975507,4.571518,20.78716421,103.188818,0.0124658,0.18761635,0.959966,1.010913,0,-1,356.899,365.106,1041.408,0,0,0
,,144,53.1285333065166,0,0,-0.0148175833333334,-1.48175833333334,0,0,26.5525730264029,22.9462601717446,0.45803865918431,23.1669011932216,23.6898439007401,0.0108508643365806,1.08508643365806,2.96477271020636,296.477271020635,0.00265877123631377,0.0488501927328721,0.0409964468880836,19.6909334991604,184.392868238909,4.581939,20.78863112,101.996207,0.01258967,0.18641375,0.959299,1.010721,0,-1,356.579,364.628,1041.443,0,0,0
,,145,53.5904247096869,0,0,-0.00710258333333336,-0.710258333333336,0,0,26.605932505411,22.8810045936297,0.480054259060905,23.0838500861227,23.60057631155,0.0113295571746515,1.13295571746515,2.97586292096197,297.586292096197,0.00269304082859142,0.048022345650693,0.0411672932946908,19.7320153692517,183.48918969249,4.586691,20.78749408,101.341539,0.01277871,0.18443226,0.957168,1.01101,0,-1,356.314,364.29,1041.449,0,0,0
,,146,53.3849976212281,20.0622571826886,440.373637996498,0.0266096666666666,2.66096666666666,0.102849461223684,1.74948771445952,26.6594202165764,22.6835493762249,0.501445231543762,22.8631928776532,23.3688446488925,0.0117181957158741,1.17181957158741,2.98738679740723,298.738679740723,0.00273678988000847,0.0465532849191962,0.0408360546366461,19.7730170432174,182.598768606688,4.587913,20.78739823,99.506638,0.01308408,0.18137248,0.954747,1.010915,0,-1,355.98,363.853,1041.455,0,0,0
,,147,53.6024002260281,8.49326329934161,192.105237714048,0.0631116666666666,6.31116666666666,0.0443023607410142,0.740533831916443,26.7129139155001,22.9813299247958,0.512638041308357,23.147780176752,23.6503746319462,0.0121240817275298,1.21240817275298,2.99930793612894,299.930793612894,0.0027959958236333,0.0467363243552998,0.0410204472753606,19.8139452941734,181.720502826531,4.534079,20.78878337,102.06778,0.01318882,0.18014657,0.95304,1.010396,0,-1,355.741,363.465,1041.474,0,0,0
,,148,53.9283347710676,19.9277587893443,393.142912313565,0.0270619166666669,2.70619166666669,0.106928823522783,1.74132903147603,26.7666792829986,23.4030314287265,0.442266995206521,23.5487475123125,24.0560585493213,0.0106392007311205,1.06392007311205,3.01068957735826,301.068957735826,0.00289369891143828,0.0471237011390523,0.0413175090110561,19.8551142723166,180.855941101342,4.480359,20.79054565,105.741165,0.01339382,0.17882428,0.961206,1.010911,0,-1,355.382,363.038,1041.49,0,0,0
,,149,49.7748108482887,0,0,-0.0249690833333331,-2.49690833333331,0,0,26.8185308558083,22.7137883161105,0.406335573864528,22.8357907857231,23.3174209456709,0.00947469762099997,0.947469762099997,3.02074652653432,302.074652653432,0.00283033955071201,0.0450238688534554,0.038430880251626,19.894988466948,179.990139971868,4.483599,20.79719967,99.519868,0.01349335,0.17676137,0.965222,1.010985,0,-1,355.08,362.569,1041.528,0,0,0
,,150,51.0734224330555,44.8674994653407,936.962190738979,0.0113831666666668,1.13831666666668,0.257256215844737,4.01550552567638,26.868954972449,23.3560969468471,0.445240037517408,23.4625700477974,23.9547117932538,0.010665596777547,1.0665596777547,3.03081667373359,303.081667373359,0.00292839038099664,0.0457091686496955,0.0393689673915987,19.9338883907696,179.126366482993,4.508816,20.79777584,105.142915,0.0135731,0.17510484,0.961577,1.011644,0,-1,354.793,362.235,1041.505,0,0,0
,,151,50.5063603471416,12.9496847205634,261.200349765898,0.0390020000000001,3.90020000000001,0.0742613499311249,1.14661319076743,26.9197448638391,23.0491720667922,0.431444031824579,23.1344065640346,23.6121844089192,0.0101873360415696,1.01873360415696,3.04124314014315,304.124314014315,0.00289634117001374,0.0447202076663114,0.038859041302141,19.9730023951164,178.276456051914,4.462106,20.79774668,102.309946,0.01360196,0.17399618,0.962922,1.011467,0,-1,354.489,361.81,1041.528,0,0,0
,,152,50.3523805760422,0,3058.564265847,0.00390608333333309,0.390608333333309,0.75139702980182,11.463540757533,26.9701742343007,23.1920509383723,0.503259712350219,23.2654686176562,23.7392475685381,0.0119470069027531,1.19470069027531,3.05231031161531,305.231031161531,0.00293501941482487,0.0447775454939843,0.0387888450061795,20.0118263382706,177.43535680461,4.445013,20.79896075,103.527356,0.01369436,0.17337225,0.955473,1.011893,0,-1,354.301,361.516,1041.524,0,0,0
,,153,49.11685701061,16.4697315820641,331.695692718571,0.0298224999999996,2.98224999999996,0.0979499979083669,1.48345871735615,27.019908853094,23.0688261838241,0.419317353025253,23.1226506003673,23.5907117240237,0.00989199479609943,0.989199479609943,3.06322981246474,306.322981246474,0.00292111381262223,0.0442404475983531,0.0379455465419187,20.0501935340447,176.600711458131,4.441199,20.8014609,102.345152,0.01370193,0.17251874,0.964583,1.011812,0,-1,354.007,361.173,1041.532,0,0,0
,,154,48.8646588229146,10.95552602091,206.366152361266,0.0446027500000004,4.46027500000004,0.0656165149059996,0.97978696016371,27.0688996110107,22.9589120256538,0.392408737570827,23.0007789597459,23.4564040525988,0.00920449790223154,0.920449790223154,3.07277805881391,307.277805881391,0.0029266770102236,0.0437011928374423,0.037711516520259,20.0880220655757,175.772075396174,4.388433,20.80167077,101.32066,0.01378967,0.17157721,0.968016,1.012303,0,-1,353.827,360.836,1041.564,0,0,0
,,155,49.2126838175527,0,0,-0.00186374999999998,-0.186374999999998,0,0,27.117938282331,23.0071446358061,0.450330320843613,23.0296219814894,23.4843151357255,0.0105756991698638,1.05756991698638,3.08266815734995,308.266815734995,0.00293784058216862,0.0433477372417523,0.0378754361739227,20.1258155419228,174.954440531168,4.367336,20.80133757,101.66084,0.01381221,0.17030356,0.961383,1.012027,0,-1,353.528,360.508,1041.521,0,0,0
,,156,49.4325291869457,0,0,-0.0394363333333334,-3.94363333333334,0,0,27.1672608888332,23.0793506747848,0.441204944604524,23.0851044543116,23.5314879630836,0.0103822088432143,1.03822088432143,3.09314711135649,309.314711135649,0.00298212961208605,0.0431765620461834,0.0380015823346479,20.1637540511771,174.149108261751,4.389342,20.80130903,102.225582,0.01396933,0.16942753,0.962745,1.012407,0,-1,353.271,360.102,1041.647,0,0,0
,,157,49.8732606590191,0,0,0.000296000000000074,0.0296000000000074,10.2826957828559,146.410594926943,27.2169137837562,23.3842200441766,0.548270121116997,23.3743580744083,23.8241883705201,0.0130620906434192,1.30620906434192,3.10486926109981,310.486926109981,0.00304367795172612,0.043337536098386,0.0383203255089901,20.2019150050989,173.35613875004,4.426106,20.80201831,104.873737,0.0140673,0.16827543,0.950689,1.012006,0,-1,353.034,359.828,1041.596,0,0,0
,,158,49.2808359647613,10.1210000269919,250.82026544,0.0486916666666667,4.86916666666666,0.0631300230767863,0.88429736243081,27.2664908320681,23.4281133596525,0.51219620409301,23.3995929643758,23.8440985318813,0.0122128567580493,1.22128567580493,3.11750673480054,311.750673480054,0.00307390604031385,0.0430579124056935,0.0379272637394475,20.2400387997232,172.572726785241,4.385357,20.80381478,105.184024,0.0141755,0.16726145,0.954219,1.011595,0,-1,352.753,359.454,1041.61,0,0,0
,,159,48.4577219565673,8.15526850285902,162.186765446631,0.0594189166666668,5.94189166666668,0.0513669852014322,0.707781942656587,27.3153601110288,23.0426950991717,0.411279226311789,23.0026391942756,23.4316767878858,0.00963696190050958,0.963696190050958,3.12843164412982,312.843164412982,0.00305217061310181,0.0420556362688833,0.0372625376830822,20.2776337004344,171.794717679426,4.339008,20.80397497,101.69863,0.01430489,0.16642199,0.965286,1.011622,0,-1,352.569,359.145,1041.629,0,0,0
