Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,442,20.1703595797369,0,0,-0.00485875,-0.485875,0,0,36.8960333262304,23.9600099360823,-0.0351302356166346,22.7717239895497,22.9894911040008,-0.000807626239190074,-0.0807626239190074,4.23295230896135,423.295230896135,0.0025518274900041,0.0167486593818781,0.0159657367995294,27.7664952296019,83.4751885208832,0.859921999999998,20.88810843,104.685629,0.01206006,0.09401996,0.988031,0.984082,0,-1,335.667,338.877,1041.471,0,0,0
,,443,20.0765084983268,7.20214110771071,-16.5514679816222,0.0278757500000001,2.78757500000001,0.0909024797443655,0.601445943568241,36.9161567602694,23.9548709955543,-0.0200709500716826,22.7644660139451,22.987680301176,-0.000461384583588705,-0.0461384583588705,4.23295230896135,423.295230896135,0.002533974799734,0.0167657567614224,0.0159039479842444,27.7824300719938,83.3321823030912,0.859024999999998,20.88832896,104.629817,0.01198536,0.0940768,0.988417,0.986158,0,-1,335.632,338.923,1041.483,0,0,0
,,444,20.3319217453195,3.99570040883167,-1.82699700926274,0.0508845,5.08845,0.0502055013692561,0.326549162555658,36.9363609753912,24.1662004474301,-0.00400939660506195,22.9658411261796,23.1869875882217,-9.29658293178298E-05,-0.00929658293178298,4.23295230896135,423.295230896135,0.00255468183442391,0.0166162908620634,0.0160462200531736,27.7984051560125,83.1900021968271,0.807280999999998,20.88832159,106.486583,0.01197831,0.09326698,0.989131,0.988679,0,-1,335.64,338.872,1041.512,0,0,0
,,445,20.3360824183062,10.683240481367,5.13458076647062,0.0190355,1.90355,0.133536788410811,0.885091143070429,36.956694977473,24.0338128860452,0.00423772213429923,22.8419347644981,23.0641153626072,9.77393121801516E-05,0.00977393121801516,4.23300117861744,423.300117861744,0.002541939535794,0.0168481524539172,0.0160784879870912,27.8144675100326,83.0487527583664,0.771336999999998,20.88786901,105.331853,0.0119837,0.09415113,0.991273,0.991752,0,-1,335.668,338.933,1041.515,0,0,0
,,446,20.439540750324,0,0,-0.0125455,-1.25455,0,0,36.9770827890574,24.1401658911809,0.0106458471705076,22.9399377769957,23.1646052624571,0.000246606847389255,0.0246606847389255,4.23317335169723,423.317335169723,0.00255318097234687,0.0165666422285641,0.016103724691325,27.8305586163718,82.9082573745681,0.769031999999998,20.88804116,106.251886,0.01198367,0.09318043,0.993113,0.994319,0,-1,335.623,338.91,1041.54,0,0,0
,,447,20.8042290917772,13.3386094067944,-11.7043616477196,0.015597,1.5597,0.165868223668902,1.07340123024249,36.9977046739784,24.4603864412593,-0.00777700979433101,23.2485311721138,23.4734086039796,-0.000182552928619483,-0.0182552928619483,4.23329665512092,423.329665512092,0.00258704668456387,0.0167418389880921,0.0163677196700533,27.8467943385525,82.7689142594595,0.781458999999998,20.88785474,109.109608,0.01198366,0.09306054,0.997533,0.996649,0,-1,335.685,338.932,1041.564,0,0,0
,,448,20.4550634491081,4.35558546988039,-7.35442533860787,0.0469628333333333,4.69628333333333,0.0539349380663326,0.358160790614431,37.0183343202488,24.081986262215,-0.0149452881213195,22.8834916337749,23.1099359634822,-0.000345384651439485,-0.0345384651439485,4.23329665512092,423.329665512092,0.00253293750725283,0.0168202455161604,0.0161435661275845,27.8630499814513,82.6302105362697,0.737710999999998,20.88774554,105.734997,0.01192317,0.09398258,1.000404,0.998701,0,-1,335.606,338.927,1041.53,0,0,0
,,449,20.8865346798736,0,0,-9.09166666666813E-05,-0.00909166666666813,0,0,37.0390051193133,24.1584978536148,0.026599722846798,22.9574266923746,23.1782974608229,0.00061653628851853,0.061653628851853,4.23360492326518,423.360492326518,0.00254995653283833,0.0165382774562282,0.0163712860211863,27.8793074075257,82.492216301366,0.707932999999998,20.88708452,106.413639,0.01196157,0.09306889,0.998034,1.001065,0,-1,335.624,338.853,1041.573,0,0,0
,,450,21.5204273412663,0,0,-0.07755975,-7.755975,0,0,37.0602086003239,24.4320350711679,0.0242509526974123,23.2160502936489,23.4436416747848,0.000568530645310291,0.0568530645310291,4.2341974567321,423.41974567321,0.0025837905642087,0.0167129263080292,0.0167994782750452,27.8958927896738,82.3560191118309,0.744377999999998,20.88618492,108.83088,0.01198257,0.09303493,1.000927,1.003698,0,-1,335.605,338.895,1041.535,0,0,0
,,451,21.2814003631086,0,0,-0.0460078333333333,-4.60078333333333,0,0,37.0816095141761,24.1174155331748,0.0246393491271416,22.913675105875,23.1355359943105,0.000570044548607368,0.0570044548607368,4.23476674432905,423.476674432905,0.00255080743736538,0.0168575831854846,0.0166612479574878,27.9126231527901,82.2208636677962,0.833703999999998,20.8858918,106.030224,0.01198381,0.09401694,1.003614,1.006437,0,-1,335.555,338.804,1041.47,0,0,0
,,452,21.1493605666506,2.63802031066598,-5.7770930768775,0.0801713333333333,8.01713333333333,0.0316256584477012,0.209286067970367,37.102824894641,23.9723485190185,-0.0201388413348427,22.7779527582046,22.9982076457755,-0.000463157254764039,-0.0463157254764039,4.23505176660336,423.505176660336,0.0025354712052968,0.0167787431172749,0.0165619993721652,27.9292347764549,82.0858957846039,0.813161999999998,20.88588814,104.768188,0.01198384,0.09407887,1.010817,1.008499,0,-1,335.586,338.831,1041.465,0,0,0
,,453,21.20187678937,2.68919145868788,-2.35659309968032,0.0788410833333333,7.88410833333333,0.0321334612954668,0.208398877316318,37.124000513319,23.9506399356123,-0.00808724773898034,22.7510191075712,22.973990528214,-0.000185796352954654,-0.0185796352954654,4.23505176660336,423.505176660336,0.00253343689978434,0.0164303932530689,0.0165402406066078,27.9457858964443,81.9514360117417,0.706110999999998,20.88591369,104.549543,0.01198497,0.09316344,1.011371,1.010439,0,-1,335.493,338.781,1041.478,0,0,0
,,454,21.3040808221285,0,0,-0.04076475,-4.076475,0,0,37.1452534921247,24.4861100191023,0.0529754972092149,23.2626501686152,23.4836736317832,0.00124405928694264,0.124405928694264,4.23567379624683,423.567379624683,0.00258947369721923,0.0167346953201383,0.0166730577079595,27.9623925456016,81.8177389694377,0.685689999999998,20.88678968,109.290685,0.01198242,0.09299402,1.006029,1.012123,0,-1,335.536,338.724,1041.491,0,0,0
,,455,20.4382547189632,0,0,-0.0497220000000001,-4.97220000000001,0,0,37.1661246598953,24.0169731020176,0.0473918071753746,22.8107657581044,23.0335386974046,0.00109160102451393,0.109160102451393,4.23684162640256,423.684162640256,0.00253986117378298,0.0166953961452812,0.0161167960445488,27.9787874724779,81.6837904613083,0.760020999999998,20.88768218,105.11442,0.01198242,0.0937649,1.008623,1.014087,0,-1,335.445,338.721,1041.518,0,0,0
,,456,19.731278180919,3.21378567423951,12.2327546914539,0.06139575,6.139575,0.0403268813261258,0.267634566509592,37.1862094263452,23.5122578910443,0.0333133395445918,22.3311326303544,22.5446970827563,0.00075103914884783,0.075103914884783,4.23776294648924,423.776294648924,0.00247589912417849,0.0164316249367813,0.0156176661946036,27.9946547035974,81.548704882336,0.755264999999998,20.8882998,100.741694,0.01193586,0.09400864,1.012105,1.015956,0,-1,335.441,338.649,1041.541,0,0,0
,,457,20.6557186742248,3.86049714811448,6.75817187494527,0.0535053333333333,5.35053333333333,0.0474765517951843,0.316416540152182,37.2064029247728,24.1968618747482,0.0155831639933985,22.9821680420018,23.2044172188708,0.000361598238892905,0.0361598238892905,4.23831926518311,423.831926518311,0.0025402487293186,0.0169299724530225,0.0162861498020074,28.0106066115957,81.4144484130696,0.666046999999998,20.88750024,106.69749,0.01190278,0.09406279,1.015714,1.01752,0,-1,335.453,338.697,1041.508,0,0,0
,,458,20.8189741585968,0,0,-0.04422475,-4.422475,0,0,37.2271402711892,24.0429983673725,-0.0271986850292822,22.8326928703954,23.0528480526319,-0.000627007153211439,-0.0627007153211439,4.23850006430256,423.850006430256,0.00253418001646144,0.0161910961303111,0.016270570790511,28.026884971892,81.2819656576183,0.670646999999998,20.88716902,105.329476,0.01194615,0.09233501,1.022337,1.019172,0,-1,335.404,338.638,1041.495,0,0,0
,,459,20.661570617711,0,0,-0.0166470833333334,-1.66470833333334,0,0,37.2478805435774,23.8553712339131,-0.00465600925694487,22.6584958312461,22.8756496279314,-0.000106509236426276,-0.0106509236426276,4.23850006430256,423.850006430256,0.00252329963960031,0.0162073747112667,0.0161718831084319,28.0431061988415,81.1500665437415,0.725140999999998,20.8870617,103.710187,0.01198471,0.09272849,1.0214,1.020858,0,-1,335.463,338.678,1041.505,0,0,0
,,460,20.6450705297677,6.94566749159514,-4.94401253709184,0.0297236666666667,2.97236666666667,0.0854869479356295,0.546127147547159,37.2685338641511,24.0274293934572,-0.00637855057443528,22.8170912529339,23.0388046521602,-0.000146954180648339,-0.0146954180648339,4.23850006430256,423.850006430256,0.00254098554478934,0.0162329012913092,0.0161733073178689,28.0592787940546,81.0185518785893,0.697319999999998,20.88749573,105.189345,0.0119825,0.09247823,1.023538,1.022794,0,-1,335.392,338.651,1041.483,0,0,0
,,461,20.6444330458022,9.76962226361536,-12.0774002390621,0.02113125,2.113125,0.119637214683192,0.757995420180181,37.2891786159389,23.8994654922065,-0.0111378845882141,22.6971973520633,22.9137375037753,-0.000255210563801681,-0.0255210563801681,4.23850006430256,423.850006430256,0.00252808389277421,0.0160173907226825,0.0161345814428577,28.075432738435,80.8875891885876,0.679665999999998,20.88731618,104.079353,0.01198523,0.09212285,1.026075,1.024773,0,-1,335.416,338.616,1041.521,0,0,0
,,462,20.3243546050541,0,0,-0.0162430833333334,-1.62430833333334,0,0,37.3096630097643,23.6644427064366,4.27228995732384E-05,22.4693072070231,22.687872152212,9.69291683489423E-07,9.69291683489423E-05,4.2385005489484,423.85005489484,0.00248989003064359,0.0158786346907248,0.015901995560815,28.0914510269368,80.7568463414812,0.663530999999998,20.88759892,102.021129,0.01192697,0.09217501,1.026605,1.02661,0,-1,335.346,338.608,1041.499,0,0,0
,,463,20.5346345014354,0,0,-0.0473285833333333,-4.73285833333333,0,0,37.3300925043175,24.0190084177731,-0.0439557665567151,22.8031778360802,23.02209323983,-0.0010119537560969,-0.10119537560969,4.23850103359424,423.850103359424,0.00251954704332456,0.0161404435769932,0.016083300974473,28.1074436752045,80.6265496853511,0.708403999999998,20.88781355,105.088359,0.01189404,0.09224049,1.033926,1.028758,0,-1,335.305,338.524,1041.535,0,0,0
,,464,20.7066158935632,7.14109475374138,-27.2999294409371,0.0289964166666666,2.89964166666666,0.0853849680012873,0.546353295486935,37.3507131295151,23.5964712118623,-0.0349943964676621,22.4051693713993,22.6207681498813,-0.000791600129040011,-0.0791600129040011,4.23850103359424,423.850103359424,0.00247585810923532,0.0158422878031456,0.0161242191138156,28.1235474352486,80.4972265722307,0.732306999999998,20.88657129,101.437714,0.01189682,0.09220084,1.034557,1.030438,0,-1,335.352,338.579,1041.522,0,0,0
,,465,20.9631614878379,3.59830607958013,-6.82127035522611,0.0582584166666666,5.82584166666666,0.0434592083524867,0.284139460304864,37.3715480182057,24.4464201341389,-0.016958076920676,23.2075006119481,23.4340492975487,-0.000397396410550744,-0.0397396410550744,4.23850103359424,423.850103359424,0.00253186466820265,0.0165535150698825,0.0164143791636166,28.1398167343873,80.3689204692597,0.661930999999998,20.88764738,108.854855,0.0117565,0.0925793,1.03399,1.031993,0,-1,335.284,338.557,1041.513,0,0,0
,,466,20.4221208501382,0,0,-0.00708741666666661,-0.708741666666661,0,0,37.3922406593747,24.202071002288,0.00528795371897011,22.9805372119868,23.2005728903466,0.000122683555697745,0.0122683555697745,4.23856237537209,423.856237537209,0.00249391425377369,0.0162472117481784,0.0160213922495029,28.1560346200939,80.2408597840659,0.639703999999998,20.88850352,106.712887,0.01170248,0.09219631,1.033153,1.033776,0,-1,335.357,338.568,1041.512,0,0,0
,,467,19.3412707964157,0,0,-0.0302109166666666,-3.02109166666666,0,0,37.412122355198,23.6384156127219,0.000432114978460258,22.4421181732758,22.6617143956454,9.79246622794681E-06,0.000979246622794681,4.23862861338305,423.862861338305,0.00241650359087591,0.0160258661392998,0.0152947951341426,28.1716927137857,80.1116110389679,0.666680999999998,20.88985697,101.785607,0.01161793,0.09263353,1.035274,1.035325,0,-1,335.309,338.59,1041.499,0,0,0
,,468,19.7773360444844,0,0,-0.00251608333333331,-0.251608333333331,0,0,37.4316816586185,24.3592892369761,-0.0365308394547657,23.1300271955719,23.3511473863788,-0.000853037016256377,-0.0853037016256377,4.23863350961617,423.863350961617,0.00246490076805218,0.0161649774965875,0.0156041624183069,28.1871421925619,79.9822257662788,0.685257999999998,20.89044057,108.104785,0.01151055,0.091689,1.041422,1.037094,0,-1,335.36,338.566,1041.498,0,0,0
,,469,18.855051826396,3.20668691331725,-22.1776367397637,0.0587991666666667,5.87991666666667,0.0411976007691686,0.269264549273853,37.4509978525539,24.0042783904329,-0.0566609202339812,22.7932034038708,23.014567245805,-0.00130402655893415,-0.130402655893415,4.23863350961617,423.863350961617,0.00242238459389314,0.0158325311101782,0.0149721092903961,28.2024303284163,79.8528738860424,0.663831999999998,20.89196635,104.977973,0.01148215,0.09142345,1.044804,1.038077,0,-1,335.364,338.621,1041.504,0,0,0
,,470,19.2283962716917,4.14297946041793,-4.75725754792905,0.046412,4.6412,0.0528232393326772,0.345986861364415,37.4700395766029,24.4600866783077,-0.00941665995208356,23.2214441355768,23.4471498852021,-0.000220793837314483,-0.0220793837314483,4.23863350961617,423.863350961617,0.00245163218390822,0.0160579422096453,0.015247720962422,28.2175402435427,79.7234884608573,0.586718999999998,20.8919985,108.981148,0.01141134,0.09122105,1.041081,1.039964,0,-1,335.298,338.557,1041.503,0,0,0
,,471,18.439077135841,0,0,-0.02080475,-2.080475,0,0,37.4888733133067,23.8880872931229,-0.00585394776361233,22.6836184360856,22.9033696885607,-0.000134075129767536,-0.0134075129767536,4.23863350961617,423.863350961617,0.00238986286192968,0.0156644448871716,0.0146791926202449,28.232503700334,79.5942108562775,0.583958999999998,20.89280163,103.967565,0.01139213,0.09117151,1.04178,1.041085,0,-1,335.375,338.624,1041.476,0,0,0
,,472,18.2205210316507,9.31098994062872,-1.51062074346737,0.0195688333333334,1.95688333333334,0.119925743884455,0.792177080664818,37.5072031123904,23.6542711031277,-0.00130339523851127,22.4579079661144,22.6800625668648,-2.95610855587891E-05,-0.00295610855587891,4.23863350961617,423.863350961617,0.00234680689445092,0.0155019812620164,0.0145031152979844,28.2470948542931,79.4644133737086,0.603217999999998,20.8929256,101.925542,0.01130617,0.09114608,1.043237,1.043082,0,-1,335.32,338.637,1041.457,0,0,0
,,473,18.5461729736023,3.35383941172469,-3.16663448884373,0.0552983333333334,5.52983333333334,0.0425537603276685,0.281688041478533,37.5255864593931,23.7749348430854,-0.00768215204956901,22.5769117599902,22.7943430927971,-0.00017510960950891,-0.017510960950891,4.23863350961617,423.863350961617,0.00235315202318619,0.0155768792136938,0.0147163877089356,28.2617046057966,79.3352779268353,0.546166999999998,20.89239531,102.988334,0.0112817,0.09113451,1.045258,1.044343,0,-1,335.386,338.616,1041.491,0,0,0
,,474,18.8784281689104,0,0,-0.0194685,-1.94685,0,0,37.5442987599643,24.0590908853262,-0.0485062101357395,22.8438199373949,23.0703214635691,-0.00111905386081094,-0.111905386081094,4.23863350961617,423.863350961617,0.00237106236055952,0.0156243183090746,0.014934707516149,28.2765301534091,79.2073813501357,0.519208999999998,20.89223568,105.45134,0.0112378,0.09075502,1.051964,1.046163,0,-1,335.343,338.668,1041.438,0,0,0
,,475,18.787844249479,0,0,-0.050589,-5.0589,0,0,37.5631318961735,23.8714375592935,-0.0157526545289754,22.6663888255628,22.886797987106,-0.00036052782196533,-0.036052782196533,4.23863350961617,423.863350961617,0.00233298743641843,0.015347767369667,0.0148215920220184,28.2914083031782,79.0802776761548,0.575466999999998,20.8922229,103.816186,0.01115298,0.09032857,1.049498,1.047615,0,-1,335.354,338.615,1041.456,0,0,0
,,476,18.3633681705716,0,0,-0.0231515000000001,-2.31515000000001,0,0,37.5817075023836,23.6007383096565,0.0139918164836525,22.4117603119734,22.6330780321,0.00031667787428533,0.031667787428533,4.23879184855331,423.879184855331,0.00229869843369883,0.0152034799426081,0.0145258076019304,28.3060820029902,78.9531670218142,0.603995999999998,20.89271269,101.485903,0.01111866,0.09041154,1.047396,1.049068,0,-1,335.39,338.702,1041.394,0,0,0
,,477,18.8456642445958,13.598550292848,42.8372528361752,0.0138585833333333,1.38585833333333,0.166582985165067,1.09379092164284,37.6003120185911,24.056138528447,0.0257370837512872,22.8408123725379,23.0664687552844,0.000593663638201203,0.0593663638201203,4.23924701930955,423.924701930955,0.00230860418182551,0.0151583926368307,0.0148192111210346,28.3207545123517,78.8266499341533,0.617394999999998,20.89266335,105.424518,0.01097058,0.08948563,1.046851,1.049927,0,-1,335.34,338.653,1041.397,0,0,0
,,478,18.696207243447,3.29466002492589,1.5015472421516,0.056747,5.6747,0.0405211548062484,0.267066912207622,37.6190829543352,24.1438044668791,0.00368048978045885,22.9284928313034,23.1513484435634,8.5208301350377E-05,0.0085208301350377,4.23958645527933,423.958645527933,0.00229945397179018,0.0151552460670459,0.0147241677089296,28.3355262017667,78.7010103647179,0.576814999999998,20.89322212,106.214883,0.01089536,0.08932648,1.050841,1.051282,0,-1,335.405,338.665,1041.404,0,0,0
,,479,19.3497051999245,10.8907095672305,-57.5031912718494,0.0177671666666667,1.77671666666667,0.131978726231271,0.873595232744838,37.6381059105568,24.6299064462229,-0.0432624789326084,23.3822459214607,23.6155858008888,-0.00102166878319216,-0.102166878319216,4.23962905943,423.962905943,0.00234488802540536,0.015521312099383,0.0151987955071738,28.3504876833747,78.5764215251709,0.524321999999998,20.89256733,110.497677,0.01089174,0.0894893,1.057974,1.052769,0,-1,335.292,338.638,1041.388,0,0,0
,,480,19.0791458449804,0,0,-0.0147555833333334,-1.47555833333334,0,0,37.6573203360793,24.2309004078285,0.00363794137594636,23.0065393871929,23.2274546361119,8.45001182786287E-05,0.00845001182786287,4.23967130948914,423.967130948914,0.00230737404701407,0.0148544532114576,0.0149157994066599,28.3655449808316,78.4527507001652,0.540375999999998,20.8927047,106.960891,0.01089376,0.08836105,1.053491,1.053928,0,-1,335.337,338.557,1041.451,0,0,0
,,481,19.0552186082655,10.9243826642837,-21.5076622614048,0.0174428333333333,1.74428333333333,0.130052643204313,0.840512613812229,37.6763875183059,23.9782548902002,-0.0163188688271049,22.7636046378938,22.989005683543,-0.000375154568215306,-0.0375154568215306,4.23971355954828,423.971355954828,0.00226848657997229,0.014660921437291,0.0148554594813938,28.3804306102757,78.329287979846,0.539088999999998,20.89234541,104.72799,0.01082981,0.08825497,1.056159,1.054196,0,-1,335.292,338.612,1041.455,0,0,0
,,482,18.7702925880817,0,0,-0.0073156666666666,-0.73156666666666,0,0,37.6953002739041,23.7957927090125,0.00198782009422089,22.5895094417355,22.8097591632064,4.53416976089607E-05,0.00453416976089607,4.23973623039709,423.973623039709,0.00222698763526095,0.0144901252515454,0.0146383804429618,28.3951775302378,78.2060171657761,0.517883999999998,20.89274114,103.136203,0.01072449,0.08809115,1.054549,1.054788,0,-1,335.279,338.548,1041.486,0,0,0
,,483,18.4453532145228,0,0,-0.0294301666666667,-2.94301666666667,0,0,37.7139080968054,24.1003623572618,0.0100512828389445,22.8808231042178,23.1053248593433,0.000232238155246955,0.0232238155246955,4.23987502032351,423.987502032351,0.00224862756199158,0.0147412609751486,0.0144877793403476,28.4097406101295,78.0826254592244,0.553699999999998,20.89401042,105.80334,0.01069504,0.08827048,1.054511,1.05572,0,-1,335.311,338.601,1041.46,0,0,0
,,484,18.1742477165086,0,0,-0.0293710000000001,-2.93710000000001,0,0,37.7322178972709,23.8305014519098,-0.0546794655647061,22.6188825924862,22.8441092458296,-0.00124910368486373,-0.124910368486373,4.23999113940114,423.999113940114,0.00222297868270895,0.0145549924415616,0.0142827051130253,28.4241258523562,77.9591278869234,0.569475999999998,20.89417317,103.420942,0.010693,0.08821192,1.063393,1.056785,0,-1,335.226,338.564,1041.442,0,0,0
,,485,18.5570001096502,6.85286971274972,-16.5842221171283,0.0270791666666667,2.70791666666667,0.0822720048477877,0.5352290145414,37.750583521184,24.1106913566436,-0.0194286440527155,22.8921995679257,23.1146812679379,-0.000449086914746737,-0.0449086914746737,4.23999113940114,423.999113940114,0.00222785733127405,0.0144935556896023,0.014510160303523,28.4385222850645,77.8362546828536,0.598662999999998,20.89394971,105.901314,0.01060183,0.08757712,1.06038,1.058034,0,-1,335.334,338.593,1041.47,0,0,0
,,486,18.0609807650529,3.74864690017703,7.0997595466662,0.04818,4.818,0.0457989844414317,0.297450537785878,37.7688925116213,23.933889062186,0.014905914871601,22.7221638822856,22.9483676718218,0.000342066414958378,0.0342066414958378,4.24016217260862,424.016217260862,0.00220659507038818,0.0143311669105236,0.0141734186350326,28.4528640745337,77.7137706000439,0.525135999999998,20.89482081,104.343914,0.01058055,0.08742284,1.0572,1.058998,0,-1,335.302,338.64,1041.479,0,0,0
,,487,17.9078067889341,0,0,-0.0196768333333333,-1.96768333333333,0,0,37.7868769053983,23.9682982596003,0.00972288521301351,22.7568669212042,22.9782382782383,0.000223414773176584,0.0223414773176584,4.24044491320268,424.044491320268,0.00219570444795138,0.0143532746501516,0.0140790585559472,28.4669903131292,77.5911230090315,0.523929999999998,20.8952541,104.653518,0.01051988,0.08742697,1.058589,1.059763,0,-1,335.332,338.594,1041.463,0,0,0
,,488,17.9974758368497,0,0,-0.0210546666666667,-2.10546666666667,0,0,37.8048295467112,23.9538334220711,0.0296156852460075,22.7437435855574,22.9690507093246,0.000680244176206944,0.0680244176206944,4.24089674267737,424.089674267738,0.0021692911116731,0.014313724958651,0.0141173482878794,28.4810885165511,77.4689130055558,0.549771999999998,20.89507731,104.530045,0.01041158,0.08734211,1.0571,1.060675,0,-1,335.341,338.663,1041.437,0,0,0
,,489,18.9331411577382,0,0,-0.00181924999999999,-0.181924999999999,0,0,37.8232948552085,24.6746510903147,-0.058339713732173,23.426260966725,23.6571603401333,-0.00138015196195949,-0.138015196195949,4.24123686476548,424.123686476548,0.00222899024773138,0.0144542833174197,0.0147365607392295,28.4955154710647,77.3482512376452,0.559628999999998,20.89436422,110.906796,0.0103882,0.08656819,1.06824,1.061159,0,-1,335.314,338.619,1041.421,0,0,0
,,490,18.0948274469757,0,0,-0.00191641666666661,-0.191641666666661,0,0,37.8418088395109,23.5658411131544,-0.0546913279308509,22.3772867125058,22.5972095947088,-0.00123587140026639,-0.123587140026639,4.24123686476548,424.123686476548,0.00212742176416905,0.0136892796273626,0.0140638562183932,28.5099156795435,77.2281813051242,0.558071999999998,20.89440449,101.179967,0.01038204,0.08624573,1.067668,1.061032,0,-1,335.37,338.666,1041.45,0,0,0
,,491,18.4429814246086,0,0,-0.02740925,-2.740925,0,0,37.8600777439467,24.0142358375755,-0.0229978616984538,22.7981708852802,23.026425929038,-0.000529558558925705,-0.0529558558925705,4.24123686476548,424.123686476548,0.00216709734475346,0.0139572887169117,0.0143346400560104,28.5241149276807,77.1081013115003,0.568498999999998,20.89439248,105.044408,0.01037858,0.08626639,1.064422,1.061635,0,-1,335.298,338.655,1041.67,0,0,0
,,492,18.0191107265505,20.7673193160399,-33.6208204591364,0.00867666666666664,0.867666666666664,0.244825523095943,1.57479575352235,37.8783087900222,23.5233121185356,-0.0129340866591592,22.3357038202868,22.5540975463618,-0.000291716652183773,-0.0291716652183773,4.24123686476548,424.123686476548,0.00212426945539579,0.0136639778213955,0.0140123514382459,28.5382884234278,76.9884325000452,0.597734999999998,20.89450501,100.809689,0.01038506,0.08624406,1.063527,1.06196,0,-1,335.352,338.631,1041.498,0,0,0
,,493,18.482390897411,3.28826233263451,1.27011662707169,0.0562071666666667,5.62071666666667,0.0385208641291464,0.24792691022657,37.8965595408342,23.9845707296539,0.00310388648455773,22.7712303744692,23.0000862786371,7.13896569439233E-05,0.00713896569439233,4.24127255959395,424.127255959395,0.00216514863025095,0.0139352691642565,0.0143544831175437,28.5524718407057,76.8692891294812,0.548021999999998,20.89425077,104.790668,0.01038172,0.08625328,1.06243,1.062806,0,-1,335.316,338.686,1041.719,0,0,0
,,494,18.5900805526168,3.73250444862477,-12.6705374341141,0.0498059166666667,4.98059166666667,0.0433993398218142,0.280192971513386,37.9150957765592,24.0683786391934,-0.0273471715857876,22.850457843128,23.0761608960444,-0.000631067731565369,-0.0631067731565369,4.24130825442242,424.130825442242,0.00216154390255362,0.0139552677897814,0.0144222071512512,28.5668601858401,76.7512060254236,0.498375999999998,20.89418471,105.522702,0.01033373,0.08617482,1.066269,1.06295,0,-1,335.311,338.623,1041.521,0,0,0
,,495,18.0537683964921,3.19744170621416,-23.5629135494015,0.0564631666666667,5.64631666666667,0.0375157760988794,0.243767647259282,37.9334177010338,23.6678698248718,-0.0586235558539169,22.4719581266962,22.694575508306,-0.00133043671489211,-0.133043671489211,4.24130825442242,424.130825442242,0.00211825951850038,0.0137638932951421,0.0140469019221283,28.5810947403768,76.6331670727955,0.448112999999998,20.89470219,102.047942,0.01030177,0.0862884,1.071042,1.063908,0,-1,335.337,338.659,1041.738,0,0,0
,,496,18.2938284876218,9.72847433233601,-19.4390081578268,0.0188044166666667,1.88044166666667,0.11406547413423,0.740806099417745,37.9515914994758,23.9672912564828,-0.0159102327263661,22.7490568703896,22.9751013246175,-0.000365539208986507,-0.0365539208986507,4.24130825442242,424.130825442242,0.00214493470290095,0.0139304265626594,0.0142305295758081,28.5952334561258,76.5153054424916,0.396133999999998,20.89467983,104.613206,0.01030124,0.08626755,1.066153,1.064221,0,-1,335.231,338.562,1041.527,0,0,0
,,497,18.0281273298172,0,0,-0.00693066666666665,-0.693066666666665,0,0,37.9697524773846,24.4517587912722,-0.023310057733637,23.2118763858363,23.4390284060405,-0.000546365105365161,-0.0546365105365161,4.24130825442242,424.130825442242,0.00218824210174187,0.0141844096667196,0.0141257898691671,28.6094116158483,76.3978923086209,0.407643999999998,20.89613235,108.899156,0.01030103,0.08619326,1.067895,1.065061,0,-1,335.274,338.555,1041.772,0,0,0
,,498,17.5278491903745,18.63112213975,44.7096665866183,0.00940783333333332,0.940783333333332,0.22972125778675,1.49267087089181,37.9875304656447,24.155619742576,0.0181648499399827,22.9264449190671,23.155770238981,0.000420621091635806,0.0420621091635806,4.24151856496824,424.151856496824,0.00216117930638144,0.0140427987748717,0.0137868708667927,28.6233679462162,76.280181657921,0.400276999999998,20.89676126,106.25737,0.01029863,0.08627548,1.063225,1.065429,0,-1,335.211,338.564,1041.491,0,0,0
,,499,17.666753626877,0,0,-0.0134688333333333,-1.34688333333333,0,0,38.0051277670533,24.4506866220766,-0.0204853578551678,23.209958599655,23.4357160691891,-0.000480089030269444,-0.0480089030269444,4.24172887551406,424.172887551406,0.00216941852153911,0.0142139783704479,0.0139021348742666,28.6372124490868,76.1625806954976,0.398088999999998,20.896958,108.885384,0.01022183,0.08627452,1.068333,1.065841,0,-1,335.261,338.522,1041.506,0,0,0
,,500,17.7235793855172,0,0,-0.0640436666666667,-6.40436666666667,0,0,38.0228229335595,24.5547473258123,-0.0270058563080317,23.3087388369092,23.5412971464336,-0.000635752888041262,-0.0635752888041262,4.24172887551406,424.172887551406,0.00215586654681787,0.0142821620951609,0.0139422737624286,28.6511346534051,76.045645867119,0.432587999999998,20.89702814,109.814176,0.01012588,0.08629513,1.069314,1.066027,0,-1,335.261,338.606,1041.481,0,0,0
