Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,111,12.9237971284978,2.98905963144941,55.6779013714371,0.043237,4.3237,0.0359845210788528,0.303001523377075,9.4632537152349,24.2757874512449,0.10258370954317,23.1869019005317,23.4671316948599,0.00240734542159683,0.240734542159683,0.897736697613927,89.7736697613927,0.00155586273788636,0.0131008768662546,0.0105495904184193,7.03139171359504,85.2545379750891,-0.0719109999999998,20.91088155,107.999119,0.00719117,0.08346616,0.986552,0.998157,0,-1,337.341,341.418,1041.491,0,0,0
,,112,11.5986138367219,5.29131831313989,143.352583042614,0.0219200833333333,2.19200833333333,0.0678365968216057,0.569458210790289,9.47551492071751,23.2024856839893,0.140102410330742,22.156618628502,22.428597473267,0.00314230056634269,0.314230056634269,0.900511520607897,90.0511520607897,0.00148698385537933,0.012482571435374,0.00961692865264995,7.04147497313057,84.6028117921206,-0.12812,20.91270034,98.637523,0.00719077,0.08335532,0.981745,0.997551,0,-1,337.263,341.403,1041.505,0,0,0
,,113,12.0449455075835,0,0,-0.0475268333333333,-4.75268333333333,0,0,9.48733670038966,23.8620815246527,0.125328071470669,22.7814831016506,23.0568696804605,0.00288967301120266,0.288967301120266,0.903527507396669,90.3527507396669,0.0015301578504382,0.0128936754635033,0.00997043150696034,7.05126865321038,83.9587318618554,-0.10431,20.91239645,104.302443,0.00719468,0.08351046,0.983047,0.997193,0,-1,337.189,341.265,1041.548,0,0,0
,,114,11.8965539971628,0,0,-0.0183696666666667,-1.83696666666667,0,0,9.49930745014203,23.389957765912,0.108764783948436,22.3319316189241,22.6022668873748,0.0024583306747502,0.24583306747502,0.906201509239646,90.6201509239646,0.00147430850498583,0.0122194030027492,0.00975418852695739,7.06113096322733,83.3272583345792,-0.0576329999999998,20.91246987,100.221267,0.00708162,0.08233109,0.985142,0.997433,0,-1,337.207,341.289,1041.541,0,0,0
,,115,11.9675479257348,2.35121899286201,47.6541363907494,0.0508993333333333,5.08993333333333,0.0292508028482251,0.244933900541695,9.51123950110348,23.9329425125585,0.104899692348343,22.8442561596084,23.1226967264141,0.00242556377286488,0.242556377286488,0.908643456463453,90.8643456463453,0.00148884636443943,0.0124669722483052,0.00984209249672627,7.07092910373918,82.7064304443781,-0.0783369999999998,20.9129938,104.900433,0.00699656,0.08223183,0.985424,0.997279,0,-1,337.117,341.226,1041.533,0,0,0
,,116,11.9367740891284,2.26642588723574,28.2629689238674,0.0526678333333333,5.26678333333333,0.0282037135069551,0.239785748501107,9.52319166211091,24.2153725349119,0.0636293804704773,23.1180896358362,23.3940567357572,0.00148854933678743,0.148854933678743,0.910600513018279,91.0600513018279,0.00148542848236539,0.0126289958377649,0.00984721151150048,7.08077375574329,82.0964798457837,-0.140772,20.9134088,107.410629,0.00690694,0.08227233,0.989956,0.997163,0,-1,337.179,341.204,1041.573,0,0,0
,,117,12.194134036505,0,0,-0.0445576666666667,-4.45576666666667,0,0,9.53525711617373,24.0763672767747,0.14873944618123,22.9795887677961,23.258539082064,0.00345946222205068,0.345946222205068,0.913074518797698,91.3074518797698,0.0014255161177061,0.0125717051689118,0.00997171233886494,7.09068321766847,81.4979240698609,-0.15863,20.91272824,106.154247,0.00668625,0.08231389,0.980184,0.996946,0,-1,337.094,341.186,1041.573,0,0,0
,,118,12.4179394131667,0,0,-0.080566,-8.0566,0,0,9.54756315289856,23.9573839521131,0.155141163161018,22.8668396211115,23.1360679542061,0.00358935649338789,0.358935649338789,0.916598928155418,91.6598928155418,0.00139898163727126,0.0121053332203933,0.0100266758701274,7.10068241177297,80.9115521432082,-0.0679629999999998,20.9123344,105.111371,0.00660213,0.08120344,0.979689,0.99717,0,-1,337.106,341.075,1041.611,0,0,0
,,119,12.1232326472144,12.0033987166927,253.616351826209,0.0100998333333333,1.00998333333333,0.13505446818133,1.17064656013967,9.55983373892875,23.3754860279562,0.113459582135584,22.3090471254153,22.5761706137061,0.00256148288405274,0.256148288405274,0.919674347844138,91.9674347844138,0.0013640276195534,0.0118233351496506,0.00978880528730852,7.11059015235169,80.3347373019223,-0.0305569999999998,20.91231246,100.056621,0.00659782,0.0812373,0.983838,0.996646,0,-1,337.07,341.106,1041.607,0,0,0
,,120,12.4165510146793,1.62374008774982,31.1998420829113,0.0764688333333333,7.64688333333333,0.0186179973378845,0.160558781532072,9.5721036307597,24.3785643880783,0.101366205129137,23.2602196851774,23.53659704657,0.00238581552426446,0.238581552426446,0.922147997048297,92.2147997048296,0.00142369653543113,0.0122777427051791,0.0100626972444227,7.12051590361755,79.7675302563308,-0.0829799999999998,20.91285513,108.7993,0.00660264,0.08109436,0.985221,0.996672,0,-1,336.981,340.985,1041.612,0,0,0
,,121,12.1002008405427,2.68422618272239,17.796683029745,0.0450789166666667,4.50789166666667,0.0295055975093559,0.253710438302477,9.58436200668731,23.2009652870985,0.0358209559328716,22.1364448100224,22.3962529851069,0.000802255191240958,0.0802255191240958,0.923742032406049,92.3742032406049,0.00133008037132446,0.0114369917057009,0.00970219343094626,7.13039834895524,79.2096033610522,-0.157568,20.91236524,98.541255,0.00649191,0.08039181,0.992928,0.996991,0,-1,336.978,340.933,1041.615,0,0,0
,,122,12.3787906834013,0,0,-0.00353966666666667,-0.353966666666667,0,0,9.59660150244928,24.2073558755179,0.0881941804113622,23.0878863961813,23.3628025675783,0.00206046322456004,0.206046322456004,0.92517339161395,92.517339161395,0.00136089292328361,0.0119284458120891,0.00996135721306245,7.14023012427724,78.660668052863,-0.166425,20.91296981,107.234787,0.00637708,0.08037917,0.986655,0.996625,0,-1,336.85,340.861,1041.597,0,0,0
,,123,11.2311205138128,0,0,-0.0254571666666667,-2.54571666666667,0,0,9.60840645804789,23.5363129980783,0.12305229865359,22.4484090296733,22.7083738920924,0.00279431760610713,0.279431760610713,0.927600782029283,92.7600782029283,0.00130405511696212,0.0111697861880063,0.00912131581412844,7.14977146079084,78.1171256751861,-0.15717,20.91513842,101.374368,0.00629311,0.07918244,0.982387,0.996265,0,-1,336.858,340.759,1041.617,0,0,0
,,124,11.5320620917229,0,0,-0.0346463333333333,-3.46463333333333,0,0,9.61978804935066,24.188904617357,0.11010794281406,23.0658366763078,23.3372558628755,0.00256961723398657,0.256961723398657,0.93028274944933,93.028274944933,0.00131952170981053,0.0114592755130674,0.00935659808726542,7.15901041774153,77.5789358818602,-0.122272,20.91520437,107.050716,0.00620466,0.07912744,0.983896,0.996324,0,-1,336.785,340.748,1041.59,0,0,0
,,125,11.2300608952172,2.23787377807053,61.7438709996892,0.0501818333333333,5.01818333333333,0.0249477667921176,0.218375826290227,9.63116911084413,23.8779026349402,0.134541002981537,22.7669079504436,23.0295640377115,0.00309842064386124,0.309842064386124,0.933116768388254,93.3116768388254,0.00125192467520091,0.0109584993189251,0.0090686738283644,7.16822305369935,77.049352886753,-0.10983,20.91583978,104.304823,0.0059854,0.07815331,0.981114,0.996278,0,-1,336.75,340.635,1041.597,0,0,0
,,126,11.146816697186,1.99307737324747,39.5632867234379,0.0559276666666667,5.59276666666667,0.0221733940138005,0.194073489018483,9.64235754964033,23.6320019735029,0.0970749860040212,22.5325824153772,22.7935372765806,0.00221268231210619,0.221268231210619,0.935772319866238,93.5772319866238,0.0012401061892725,0.0108540774026627,0.00899677514023669,7.17725577818365,76.5266472193677,-0.203461,20.91575746,102.168177,0.0059901,0.07817679,0.984992,0.995953,0,-1,336.752,340.652,1041.581,0,0,0
,,127,11.0007718687985,0,0,-0.00684508333333334,-0.684508333333334,0,0,9.65343134392332,23.8803802971007,0.079806375281663,22.7614270194363,23.0262740332113,0.00183764346683287,0.183764346683287,0.937797482755707,93.7797482755707,0.00123271066031929,0.0106590057099015,0.00887552113091062,7.18619192631922,76.0112704245931,-0.2045,20.91657545,104.290533,0.00590164,0.07732482,0.987588,0.996614,0,-1,336.634,340.551,1041.545,0,0,0
,,128,10.2353602188329,5.72388749410458,170.086748235585,0.0178818333333334,1.78818333333334,0.0668963481043493,0.590436056422752,9.66404940996714,23.6714134368394,0.133255011716112,22.5663400430758,22.824378948215,0.00304146288415736,0.304146288415736,0.940237035931202,94.0237035931202,0.00119622934741063,0.0105580791549423,0.00837801532638719,7.19481869454787,75.5003860153683,-0.2085,20.91818081,102.491885,0.0057894,0.07730354,0.981901,0.996931,0,-1,336.695,340.545,1041.56,0,0,0
,,129,10.2605947533112,32.2694037739108,755.449903471226,0.00317966666666668,0.317966666666668,0.365178105987822,3.1953774951641,9.67429738745321,23.4688938173132,0.106153396391997,22.3686233473419,22.6283751443408,0.00240207887640402,0.240207887640402,0.942958806811483,94.2958806811483,0.00116114465100595,0.0101602353087902,0.00831859668802367,7.20316700055508,74.9945533911102,-0.232283,20.91813353,100.724713,0.00567991,0.07644122,0.984558,0.996545,0,-1,336.625,340.534,1041.532,0,0,0
,,130,10.5681811978341,0,0,-0.0291783333333333,-2.91783333333333,0,0,9.68471177542878,24.3415153933933,0.135634024534255,23.2015062591859,23.465816049717,0.00318276306980362,0.318276306980362,0.945751227784587,94.5751227784587,0.00120361217656474,0.0105210550133695,0.00857990641193461,7.21161625210506,74.4977828879137,-0.211143,20.91831199,108.35974,0.00567691,0.07639537,0.981297,0.996588,0,-1,336.642,340.477,1041.51,0,0,0
,,131,11.1759472121179,0,0,-0.0121833333333333,-1.21833333333333,0,0,9.69558383963376,23.973409989633,0.101466899245002,22.8503012919511,23.1131255406297,0.00234521718046815,0.234521718046815,0.948515217909723,94.8515217909723,0.00118551715839354,0.0103917553393142,0.00892338513204538,7.22036789787705,74.0120903788837,-0.187488,20.91652528,105.105612,0.00567737,0.07647719,0.985355,0.996819,0,-1,336.637,340.509,1041.494,0,0,0
,,132,10.9693806799134,1.77941002223659,31.1251572873071,0.0616461666666667,6.16461666666667,0.0186960183942168,0.163895690091778,9.70665650357977,24.2543545577443,0.0820811042867307,23.1147191331915,23.3762283089768,0.00191874663365955,0.191874663365955,0.950647199816787,95.0647199816787,0.00115253786593296,0.0101035410273461,0.00874097934600467,7.22920008011607,73.535276542271,-0.20028,20.91759624,107.567854,0.00547754,0.07536473,0.987963,0.997251,0,-1,336.588,340.396,1041.482,0,0,0
,,133,11.4640736747858,1.71328688101832,50.4953978829473,0.06691275,6.691275,0.0174403703836406,0.1530010842003,9.71787323075712,24.5456069298333,0.142834396976394,23.3905490203462,23.6552679621743,0.00337878593469218,0.337878593469218,0.953295966100963,95.3295966100963,0.00116698314338795,0.0102377232968236,0.00906975789141276,7.23810544873478,73.0667160207302,-0.291579,20.91677091,110.158586,0.00548009,0.0753992,0.981274,0.997383,0,-1,336.563,340.372,1041.473,0,0,0
,,134,11.6661715654767,0,0,-0.0476249166666667,-4.76249166666667,0,0,9.72943835337725,24.127181500851,0.146965905297583,22.9823181137207,23.2434125060073,0.00341598916115054,0.341598916115054,0.956693353648884,95.6693353648884,0.00112838357263493,0.0100235454481935,0.00914445995049086,7.24721255765573,72.6077489058004,-0.304117,20.91591064,106.390925,0.00539992,0.07529103,0.980749,0.997319,0,-1,336.424,340.246,1041.481,0,0,0
,,135,10.4974047450798,0,0,-0.0895233333333333,-8.95233333333333,0,0,9.74052014153253,23.7638373321522,0.163474784711194,22.6369551894921,22.8878601366635,0.00374158800834099,0.374158800834099,0.96027214223363,96.027214223363,0.00108529026320991,0.00987273993836011,0.00839012760512392,7.25597985143354,72.1520010483891,-0.215231,20.91825927,103.214032,0.00528635,0.07529143,0.979062,0.997479,0,-1,336.435,340.164,1041.502,0,0,0
,,136,9.85983847994764,11.8459028002695,411.046935780928,0.00832341666666667,0.832341666666667,0.131350137124061,1.1619795332866,9.75069876314504,23.9682625872352,0.148216735062015,22.8248323680833,23.0831890516934,0.00342131491606124,0.342131491606124,0.963853593695831,96.3853593695831,0.00109328192050736,0.00967163981368325,0.00797384340013432,7.26416183693617,71.69631443489,-0.160995,20.92010388,104.965919,0.00528055,0.07450607,0.980912,0.997627,0,-1,336.334,340.141,1041.469,0,0,0
,,137,9.90941202006996,1.76594028297768,39.5848347343137,0.0561140833333333,5.61140833333333,0.0189198845298837,0.169879567210305,9.76058338839505,23.6740545646641,0.0974587365312375,22.5440565617923,22.7918685802534,0.00222126671501751,0.222126671501751,0.96667488451137,96.667488451137,0.00106167197716694,0.00953263619106966,0.00796986020140636,7.27213368873694,71.2451342218617,-0.220883,20.91974489,102.402102,0.0052011,0.07444968,0.986731,0.997755,0,-1,336.325,340.022,1041.497,0,0,0
,,138,9.7819237005935,9.9162894222652,288.618626543403,0.00986449999999999,0.986449999999999,0.105566970484398,0.974433587303271,9.77042905625538,23.8097126095021,0.124189714126061,22.6731046160795,22.9252354880809,0.0028470784415374,0.28470784415374,0.969209057089648,96.9209057089648,0.00104136538034334,0.00961230012195311,0.00789643271427437,7.28006683519478,70.8002105525753,-0.249452,20.92019764,103.578426,0.00508649,0.07451889,0.983566,0.99759,0,-1,336.323,340.063,1041.501,0,0,0
,,139,10.0871269471432,12.5670186218561,420.125990847129,0.00802666666666667,0.802666666666667,0.131064602263341,1.15587445348576,9.78036358157925,24.0475502454076,0.145705482025361,22.8912818131688,23.1440247796992,0.00337221128653296,0.337221128653296,0.972318701953683,97.2318701953683,0.00105201187416708,0.0092778189466457,0.00803655009903254,7.28803332660143,70.3623279250306,-0.249518,20.91996714,105.619745,0.00508754,0.07334075,0.981065,0.997497,0,-1,336.201,339.913,1041.582,0,0,0
,,140,9.9643391490201,3.29240009770032,126.459419821977,0.0302646666666666,3.02646666666666,0.0356235740316454,0.313960277844299,9.79038931462734,24.6482444177002,0.161350893568394,23.4638607332654,23.7200557315159,0.00382725218777221,0.38272521877722,0.975918433690836,97.5918433690835,0.00107813559354307,0.00950190315553174,0.00800727052594582,7.29605523691392,69.9313522473381,-0.271701,20.92081185,110.965922,0.00508689,0.07332027,0.978711,0.99688,0,-1,336.212,339.883,1041.599,0,0,0
,,141,9.73492662147639,5.57516020987981,190.84132308764,0.01746125,1.746125,0.0589214773599185,0.533813913566723,9.80023894751258,24.1064746364584,0.143660285364871,22.9417760634588,23.195889137353,0.00333232805276405,0.333232805276405,0.979498223811104,97.9498223811104,0.00102884264655088,0.00932105819826695,0.00781909364607978,7.30396841899993,69.5052407625006,-0.302555,20.92085757,106.112098,0.0049771,0.07339673,0.980795,0.99699,0,-1,336.119,339.842,1041.591,0,0,0
,,142,9.72341837057914,4.90592382375113,111.087762271764,0.01981975,1.981975,0.0507822249660171,0.467628924699079,9.80996812000861,24.0467329019639,0.0951669047678633,22.8888016254766,23.1354763681385,0.00220173167628579,0.220173167628579,0.982265253675629,98.2265253675629,0.00100649100327022,0.00926828838030457,0.0077950933558681,7.31177551250091,69.0842825352719,-0.310572,20.92087497,105.604712,0.00489195,0.07331553,0.985782,0.996535,0,-1,336.176,339.799,1041.634,0,0,0
,,143,8.95019378232109,1.33567538303894,42.1819248008267,0.06700875,6.700875,0.0143949394522683,0.136177886666336,9.81930492608506,23.6640774970913,0.124134804736088,22.5220262804795,22.7700688739689,0.0028265580534974,0.28265580534974,0.98477939854052,98.477939854052,0.000964586899022187,0.00912510996315282,0.00728390558289991,7.31931501197029,68.6664680145808,-0.350951,20.92235577,102.25892,0.00477883,0.07332751,0.983092,0.997103,0,-1,336.138,339.84,1041.559,0,0,0
,,144,8.2143034800117,3.71483428279079,123.400037575539,0.0221121666666667,2.21121666666667,0.0433891273051816,0.391064797349632,9.82788717471623,23.5292992991442,0.12055401977007,22.3919538492293,22.6341867550128,0.00272864219754326,0.272864219754326,0.98755699866604,98.755699866604,0.000959427614493392,0.00864728997646129,0.00675959770925295,7.32633676361637,68.2492164910849,-0.421032,20.92421311,101.08929,0.0047803,0.07213643,0.983377,0.996985,0,-1,336.111,339.747,1041.614,0,0,0
,,145,8.3603224603833,0,0,-0.0830005,-8.30005,0,0,9.83617448768642,24.2007508858792,0.109675959681105,23.0310862472424,23.2809854524017,0.00255336442181401,0.255336442181401,0.990198001975719,99.0198001975719,0.000960493196736521,0.00891738157163297,0.00689171083246694,7.33316241788723,67.8356861219753,-0.38213,20.92444045,106.941784,0.00466787,0.07219986,0.984219,0.996602,0,-1,336.113,339.76,1041.611,0,0,0
,,146,8.27680807820655,0,0,-0.0277643333333333,-2.77643333333333,0,0,9.84449305295572,23.8739412335036,0.167296524602808,22.7110139424661,22.9581468495039,0.00384081817924291,0.384081817924291,0.993395093276248,99.3395093276248,0.000934743252297713,0.00880207165226001,0.00681232042649757,7.34001443351671,67.4280346092858,-0.294658,20.9243886,104.031487,0.00461252,0.07221395,0.978196,0.997031,0,-1,335.979,339.635,1041.625,0,0,0
,,147,9.03222365427968,1.32773286078721,34.2243434579534,0.0680274166666667,6.80274166666667,0.0136981756491798,0.124721037258299,9.85314756882196,23.7841049265462,0.101810777713884,22.6266984827547,22.8678507800045,0.00232819367255731,0.232819367255731,0.996479599202148,99.6479599202148,0.000931851502459938,0.00848444996866913,0.00722379159761063,7.34703248952876,67.0282147538909,-0.335965,20.92272514,103.255255,0.00461524,0.07142674,0.98492,0.996418,0,-1,335.996,339.577,1041.65,0,0,0
,,148,8.07317957219344,0,0,-0.03387625,-3.387625,0,0,9.8617002704352,23.3341242709017,0.0887879427689163,22.1924048452634,22.4346765452461,0.00199192877713846,0.199192877713846,0.998639660426996,99.8639660426996,0.000913205966273882,0.00834065778165409,0.00660811614801557,7.35394844340157,66.633109935373,-0.384884,20.92458321,99.357358,0.00461074,0.07147392,0.987101,0.997143,0,-1,335.902,339.569,1041.668,0,0,0
,,149,8.54704614469235,0,0,-0.05167,-5.167,0,0,9.87001038329364,24.1615483587463,0.132836998330191,22.980780383977,23.2248019116177,0.00308511297275257,0.308511297275257,1.00117818130194,100.117818130194,0.000920039301344439,0.00864110077511139,0.00694759407710183,7.36072629851413,66.2416804247895,-0.287609,20.92418928,106.53534,0.0045014,0.07148668,0.982524,0.997516,0,-1,335.923,339.49,1041.7,0,0,0
,,150,8.94707808069393,1.21698321928412,42.4408476218668,0.0735185,7.35185,0.0120859928844929,0.116460008805254,9.87875744540634,24.0190589675764,0.135126298066985,22.844710349391,23.0908971867302,0.00312018745588821,0.312018745588821,1.00428083151626,100.428083151626,0.000888544067878589,0.00856196515734904,0.00716703193450378,7.36778361151994,65.8583829693756,-0.314325,20.92320795,105.279983,0.00438917,0.07140948,0.981663,0.996902,0,-1,335.915,339.535,1041.687,0,0,0
,,151,8.99328414346187,6.11050204240586,267.528355132458,0.01471775,1.471775,0.0587971597389172,0.579320857489185,9.88772762651841,23.8744809671966,0.171598202275078,22.7024016474951,22.9455518563005,0.00393741544875074,0.393741544875074,1.00780963296858,100.780963296858,0.000865361897747448,0.00852629955031145,0.00718036135433166,7.37495730816435,65.481639910718,-0.391533,20.92299386,103.994388,0.00431193,0.07145323,0.977687,0.997001,0,-1,335.844,339.441,1041.696,0,0,0
,,152,9.39149718124491,0,0,-0.0809455,-8.09455,0,0,9.89692001718077,24.5173818982927,0.127793988313038,23.3163088687618,23.5637159111615,0.00301130123576272,0.301130123576272,1.01128399131084,101.128399131084,0.000860778770265771,0.00829123453288066,0.00738723864465311,7.38224110816385,65.1113159025051,-0.334054,20.92294394,109.68268,0.00419432,0.07020596,0.982477,0.996895,0,-1,335.881,339.445,1041.653,0,0,0
,,153,8.59611398789971,0,0,-0.020437,-2.0437,0,0,9.90591382276534,23.6053133236025,0.109542132376186,22.4435744120124,22.6845848000985,0.0024849177910712,0.24849177910712,1.01403210082425,101.403210082425,0.000803490505505999,0.00800731655049568,0.00683390701418038,7.38935168099326,64.7445347893159,-0.268828,20.92401191,101.649666,0.00408364,0.07027433,0.984474,0.996845,0,-1,335.801,339.407,1041.624,0,0,0
,,154,8.78358864371505,1.13103974002488,32.0696627234945,0.0776594166666667,7.76594166666667,0.0105380360437924,0.105031741461895,9.91460367408115,24.0803058962066,0.107636408158716,22.8987355594563,23.1381866266935,0.00249051129980333,0.249051129980333,1.01651981536969,101.651981536969,0.00081837773197323,0.00815670377341492,0.00697798134050166,7.39625762517061,64.3805433381893,-0.304031,20.92398725,105.79805,0.00407814,0.07024225,0.985328,0.997493,0,-1,335.853,339.365,1041.612,0,0,0
,,155,8.51375287938961,1.23875294853385,39.3888811147902,0.0687284166666666,6.87284166666666,0.011627674563911,0.109866839087755,9.9232523448427,23.5096390374842,0.119840358839518,22.3500792780139,22.5895137456682,0.00270713543329109,0.270713543329109,1.01911863873624,101.911863873624,0.000799151662292877,0.00755097389467282,0.00671223333386961,7.40310273250779,64.0209828699529,-0.396593,20.92437372,100.815937,0.00407888,0.06908774,0.983603,0.997133,0,-1,335.763,339.36,1041.651,0,0,0
,,156,8.31779087711453,0,0,-0.00486891666666667,-0.486891666666667,0,0,9.93166811672095,23.5553281625814,0.180089115276648,22.3906470307863,22.6248777956264,0.00407449422545663,0.407449422545663,1.02250945356561,102.250945356561,0.000781968113881895,0.00760635202938193,0.00659435320661243,7.40975602577803,63.6645392097497,-0.424261,20.92487681,101.195212,0.00399663,0.06920146,0.977083,0.99735,0,-1,335.72,339.232,1041.614,0,0,0
,,157,7.77693879225282,7.3512986031315,312.039840694028,0.010579,1.0579,0.0732943384899762,0.73642888931651,9.93971548155564,24.1531173508455,0.142281116684878,22.9592891608442,23.2010371552908,0.00330106947470212,0.330106947470212,1.02619723541569,102.619723541569,0.000775380806885458,0.00779068122007936,0.00629092528173415,7.4161986650222,63.3102896914372,-0.405927,20.92664105,106.39857,0.00388347,0.06917774,0.981146,0.99719,0,-1,335.726,339.261,1041.572,0,0,0
,,158,7.70797456988487,0,0,-0.01095,-1.095,0,0,9.9474579382367,23.6978413952523,0.0760646334007021,22.5204104464711,22.7586080631827,0.00173112517903625,0.173112517903625,1.02871333274256,102.871333274256,0.000759623896718017,0.00766104980849921,0.00622190314714406,7.42245507923664,62.9585945458019,-0.43713,20.92645176,102.397476,0.00387849,0.06922556,0.98805,0.996655,0,-1,335.635,339.185,1041.528,0,0,0
,,159,7.88984971825015,0,0,-0.0919640833333333,-9.19640833333333,0,0,9.95525685038077,24.3144095015017,0.103443172188871,23.1088226421422,23.3495001029801,0.00241534635967663,0.241534635967663,1.03078656851192,103.078656851192,0.000779573478754319,0.00781184924655752,0.00636507140206317,7.42874856651125,62.6116783042816,-0.372597,20.92652142,107.806689,0.00387928,0.06909422,0.984714,0.996395,0,-1,335.671,339.167,1041.509,0,0,0
,,160,7.76199166370249,0,0,-0.0261654166666667,-2.61654166666667,0,0,9.96308277107175,23.9543162612319,0.0850811089798592,22.7622432438578,23.003900517627,0.00195719736690207,0.195719736690207,1.03297284037521,103.297284037521,0.000769853574820154,0.00771038511722716,0.00626697075306267,7.43506458758881,62.2692673191984,-0.289021,20.92653591,104.617178,0.00388716,0.06913331,0.986617,0.996233,0,-1,335.607,339.17,1041.486,0,0,0
,,161,7.36124392874984,1.33522166262326,45.6188170957891,0.05513125,5.513125,0.0137766498782252,0.138212485286465,9.97064438886797,23.6818619947797,0.110598839212935,22.5070354072634,22.7400434571477,0.00251502241001222,0.251502241001222,1.03520895026366,103.520895026366,0.000759523928598903,0.00761982707944943,0.00600389608810076,7.44120002100939,61.9294682538384,-0.324624,20.92726896,102.267656,0.00388029,0.06912536,0.983521,0.996,0,-1,335.662,339.137,1041.475,0,0,0
,,162,7.52986723708479,18.2815536043817,746.562821018566,0.00411883333333335,0.411883333333335,0.186201538617974,1.83629188110843,9.97808994445089,23.8885320721508,0.134020722186004,22.7031146598156,22.9439730101661,0.00307496783263865,0.307496783263865,1.03800394538499,103.800394538499,0.000766933103977668,0.00756338020963879,0.00610159665758924,7.44725276738224,61.5931478052524,-0.367331,20.9270973,104.058861,0.00388367,0.06878666,0.98086,0.995961,0,-1,335.657,339.218,1041.457,0,0,0
,,163,7.49096763544587,0,0,-0.01905675,-1.905675,0,0,9.98560036188716,23.7097186922543,0.0857193183686966,22.5335101699543,22.7692761718159,0.00195176683319667,0.195176683319667,1.04051731271791,104.051731271791,0.000756993986121059,0.00738692118695723,0.00604668012324265,7.45332690577265,61.2613519134181,-0.337502,20.92713259,102.50839,0.00386536,0.06845401,0.986364,0.99605,0,-1,335.662,339.174,1041.471,0,0,0
,,164,7.26484945617267,8.30221068072985,238.546427401336,0.00875050000000001,0.875050000000001,0.0870451781502314,0.864241845161117,9.99297827043297,24.3493714268582,0.0892494576754871,23.146945971192,23.3883831604359,0.0020874005129754,0.20874005129754,1.04253689639099,104.253689639099,0.000761688831403601,0.00756254826608237,0.00593861209872684,7.45931955188364,60.9327943319083,-0.342619,20.92814071,108.139813,0.00379857,0.06839006,0.98598,0.996063,0,-1,335.742,339.244,1041.462,0,0,0
,,165,6.53810009277938,1.64661045786791,63.3168228896326,0.0397064166666667,3.97064166666667,0.0188230080797558,0.181905982883866,9.99987974520744,23.8755032446786,0.109631166112999,22.6926927876704,22.9322029565387,0.00251408415166529,0.251408415166529,1.04483763872331,104.483763872331,0.000747394201734817,0.00722283475054632,0.00543661960061398,7.46500716773331,60.605331789136,-0.355609,20.92960565,103.954365,0.00380086,0.06785935,0.983749,0.996121,0,-1,335.686,339.229,1041.459,0,0,0
,,166,5.99612355097682,5.32255430382745,244.009315252107,0.0112655,1.12655,0.0657829171236317,0.624578515465171,10.0061468570293,23.6983875193054,0.120763551695046,22.5299207647754,22.7625546151055,0.00274888694097261,0.274888694097261,1.04746912426963,104.746912426963,0.000741077452856274,0.00703618926597288,0.00507451524681545,7.47026273515702,60.2779931146345,-0.407181,20.93083463,102.443079,0.00379749,0.06748983,0.982164,0.995779,0,-1,335.769,339.236,1041.474,0,0,0
,,167,6.2404073663746,0,0,-0.0242875833333333,-2.42875833333333,0,0,10.012265122488,23.8114857262007,0.170266856621437,22.6334648180011,22.8733440823139,0.00389457239731612,0.389457239731612,1.05079085393878,105.079085393878,0.0007453579705759,0.00707766367192774,0.00523186541368515,7.47541592548727,59.9536833681916,-0.377521,20.93032856,103.405038,0.00380072,0.06751165,0.97607,0.995201,0,-1,335.71,339.268,1041.453,0,0,0
,,168,6.83928412754106,1.49519239373317,62.2921599629389,0.0457418333333334,4.57418333333334,0.0165303844950748,0.15641936730384,10.018804968235,24.1491996108058,0.122844244685548,22.9563855756137,23.1948806905181,0.00284935759899809,0.284935759899809,1.05416281893693,105.416281893693,0.000756130092509628,0.0071549086293177,0.00561414750171228,7.48083893194497,59.6357438585414,-0.382729,20.92917385,106.367858,0.00380158,0.0674486,0.981368,0.995208,0,-1,335.738,339.226,1041.477,0,0,0
,,169,6.86053310782023,1.58481829125208,42.8175104224116,0.0432890833333333,4.32890833333333,0.0171938566036907,0.16314940364004,10.0256548768526,23.7825173793001,0.081127260095252,22.6091618245984,22.8472004924781,0.00185353077680165,0.185353077680165,1.05651426312483,105.651426312483,0.000744306291338551,0.00706258812995733,0.00560761190084888,7.48644981164625,59.3234016381813,-0.451444,20.92887429,103.168341,0.00380009,0.06749376,0.98618,0.995343,0,-1,335.758,339.293,1041.45,0,0,0
